idx,op_id,op_name,dst,src1,src2
0,11,TEMP_DECAY,2,0,0
1,4,EVAL_META_CUR,1,1,3
2,9,REG_XOR,1,3,0
3,5,ACCEPT_META_IF_BETTER,3,2,1
4,12,CALL_META,0,2,1
5,13,NOP,0,2,1
6,11,TEMP_DECAY,2,1,3
7,5,ACCEPT_META_IF_BETTER,3,2,2
8,10,REG_SHR,2,2,0
9,5,ACCEPT_META_IF_BETTER,0,2,2
10,1,MUTATE_META_CUR,1,1,1
11,13,NOP,1,0,1
12,11,TEMP_DECAY,2,2,1
13,12,CALL_META,2,0,1
