idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,9,OR_SHIFT,6,3,5,0xA17F7D5F1A841150,4
1,13,MUM,3,6,0,0x9A91D877AC140B10,4
2,3,ROTL,0,6,4,0xDF65E1086FE80766,4
3,4,SHL_XOR,7,3,5,0xE1896BA150C75024,4
