meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0x7777777712345678
init pool=32: fitness=50.7438 anchor=58.0820 used=5
  iter 0: cand=56.113 best(epoch)=55.963 ACCEPTED
  iter 3: cand=71.175 best(epoch)=65.250 ACCEPTED
  iter 12: cand=123.600 best(epoch)=59.881 ACCEPTED+ANCHOR
  iter 14: cand=176.300 best(epoch)=134.688 ACCEPTED+ANCHOR
  iter 25: cand=-1000000.000 best(epoch)=174.819 rejected
  iter 32: cand=174.475 best(epoch)=149.581 ACCEPTED+ANCHOR
  iter 48: cand=170.981 best(epoch)=161.294 ACCEPTED
  iter 50: cand=-23.244 best(epoch)=161.044 rejected
  iter 53: cand=174.600 best(epoch)=154.869 ACCEPTED+ANCHOR
  iter 66: cand=174.600 best(epoch)=173.800 ACCEPTED+ANCHOR
  iter 75: cand=23.219 best(epoch)=173.875 rejected
  iter 82: cand=174.875 best(epoch)=172.800 ACCEPTED
  iter 88: cand=174.200 best(epoch)=173.944 ACCEPTED
  iter 95: cand=171.394 best(epoch)=165.256 ACCEPTED+ANCHOR
  iter 100: cand=20.338 best(epoch)=174.900 rejected
  iter 102: cand=174.244 best(epoch)=138.381 ACCEPTED
  iter 108: cand=173.600 best(epoch)=172.606 ACCEPTED
  iter 111: cand=175.900 best(epoch)=172.463 ACCEPTED
  iter 112: cand=174.450 best(epoch)=174.238 ACCEPTED
  iter 117: cand=175.431 best(epoch)=175.275 ACCEPTED
  iter 125: cand=161.213 best(epoch)=155.881 ACCEPTED
  iter 127: cand=175.631 best(epoch)=148.019 ACCEPTED
  iter 131: cand=157.081 best(epoch)=152.213 ACCEPTED
  iter 134: cand=172.994 best(epoch)=172.525 ACCEPTED
  iter 142: cand=174.000 best(epoch)=173.313 ACCEPTED
  iter 149: cand=176.700 best(epoch)=173.375 ACCEPTED
  iter 150: cand=37.538 best(epoch)=175.400 rejected
  iter 172: cand=174.194 best(epoch)=168.675 ACCEPTED
  iter 175: cand=-21.500 best(epoch)=155.406 rejected
  iter 178: cand=170.688 best(epoch)=162.081 ACCEPTED
  iter 184: cand=172.300 best(epoch)=170.238 ACCEPTED
  iter 188: cand=167.538 best(epoch)=150.300 ACCEPTED
  iter 190: cand=169.119 best(epoch)=156.981 ACCEPTED
  iter 197: cand=152.238 best(epoch)=152.069 ACCEPTED
  iter 200: cand=-1000000.000 best(epoch)=176.675 rejected
  iter 225: cand=-20.088 best(epoch)=171.850 rejected
  iter 237: cand=174.356 best(epoch)=167.231 ACCEPTED
  iter 238: cand=161.863 best(epoch)=150.750 ACCEPTED
  iter 248: cand=173.706 best(epoch)=149.000 ACCEPTED
  iter 249: cand=173.469 best(epoch)=162.575 ACCEPTED
  iter 250: cand=146.675 best(epoch)=175.900 rejected
  iter 255: cand=171.788 best(epoch)=132.213 ACCEPTED
  iter 270: cand=174.869 best(epoch)=173.419 ACCEPTED
  iter 275: cand=11.475 best(epoch)=173.631 rejected
  iter 276: cand=176.900 best(epoch)=175.800 ACCEPTED
  iter 280: cand=176.088 best(epoch)=173.300 ACCEPTED
  iter 282: cand=175.831 best(epoch)=172.194 ACCEPTED
  iter 293: cand=174.131 best(epoch)=173.288 ACCEPTED
  iter 294: cand=173.875 best(epoch)=158.869 ACCEPTED

rejected_by_holdout=0 rejected_by_catastrophe=0

final: best_fit=173.8750 accepted=39/300 best_ever_anchor=175.7500

best meta-program (anchor-protected, 6 ops):
  [0] ACCEPT_SA dst=r2 src1=r2 src2=r2
  [1] MUTATE_BEST_TO_CUR dst=r1 src1=r2 src2=r0
  [2] EVAL_CUR dst=r2 src1=r2 src2=r2
  [3] RAND_REG dst=r2 src1=r3 src2=r1
  [4] MUTATE_CUR dst=r0 src1=r0 src2=r0
  [5] EVAL_CUR dst=r3 src1=r3 src2=r3

VALIDATION on 20 held-out seeds: mean=161.4031 min=59.0938 max=177.5000
wrote results/meta_engine_sort_repro/r2/outer_log.csv and results/meta_engine_sort_repro/r2/best_meta.csv
