iter,candidate_fit,best_fit,accepted,len
197,152.2375,152.0688,1,5
198,28.9250,175.8063,0,5
199,24.6438,173.1438,0,5
200,-1000000.0000,176.6750,0,5
201,175.7063,175.7063,0,5
202,-22.3438,173.9313,0,5
203,-23.0125,176.1938,0,4
204,-1000000.0000,162.6750,0,4
205,177.4000,177.4000,0,5
206,-1000000.0000,156.7813,0,5
207,177.1000,177.1000,0,6
208,171.0875,177.3000,0,6
209,-17.9625,174.8313,0,4
210,-18.0750,174.1438,0,5
211,-1000000.0000,170.7688,0,5
212,-1000000.0000,176.2000,0,5
213,-22.8563,161.9500,0,4
214,-1000000.0000,162.7688,0,5
215,24.8563,132.5875,0,6
216,-20.0875,159.6688,0,5
217,149.6500,149.6500,0,6
218,142.3000,171.1563,0,5
219,-1000000.0000,172.1313,0,4
220,-11.0938,164.3375,0,4
221,175.0000,177.2000,0,5
222,-24.4938,176.3063,0,4
223,173.4875,173.4875,0,4
224,-11.3438,175.5000,0,5
225,-20.0875,171.8500,0,5
226,-1000000.0000,153.3750,0,4
227,34.0750,174.8563,0,6
228,174.0500,174.0500,0,6
229,-19.9375,174.9063,0,5
230,174.7750,174.7750,0,5
231,-1000000.0000,175.6000,0,5
232,-19.2688,152.1875,0,5
233,167.9875,176.1313,0,6
234,152.0063,152.0063,0,5
235,-16.8438,176.0313,0,5
236,174.0625,174.0625,0,4
237,174.3563,167.2313,1,5
238,161.8625,150.7500,1,4
239,-14.1750,164.4125,0,4
240,-21.2125,144.7563,0,4
241,164.6375,164.6375,0,5
242,-22.5438,171.8688,0,4
243,174.2813,175.7313,0,4
244,-1000000.0000,157.0625,0,4
245,168.5063,168.5063,0,4
246,174.0875,174.0875,0,5
247,36.3125,174.3938,0,4
248,173.7063,149.0000,1,5
249,173.4688,162.5750,1,5
250,146.6750,175.9000,0,5
251,171.7938,171.7938,0,5
252,149.7625,149.7625,0,4
253,176.8000,176.8000,0,5
254,161.0000,161.0000,0,6
255,171.7875,132.2125,1,6
256,-1000000.0000,174.0438,0,6
257,27.0125,172.0063,0,6
258,-22.8438,155.4688,0,6
259,7.4438,173.4875,0,6
260,-1000000.0000,172.5500,0,6
261,171.5063,171.5063,0,6
262,167.0813,167.0813,0,5
263,155.2250,170.2500,0,6
264,29.7875,173.2938,0,6
265,12.7000,163.8688,0,6
266,169.2313,169.2313,0,5
267,164.5563,174.7000,0,5
268,-12.8875,174.7000,0,7
269,118.5813,170.4563,0,6
270,174.8688,173.4188,1,6
271,-1000000.0000,151.2188,0,6
272,-3.0813,175.8438,0,6
273,-24.4125,155.7938,0,6
274,22.6875,173.7938,0,6
275,11.4750,173.6313,0,6
276,176.9000,175.8000,1,7
277,173.8000,176.8000,0,7
278,-1000000.0000,168.4063,0,6
279,175.8000,175.8000,0,8
280,176.0875,173.3000,1,7
281,-19.8063,161.8438,0,7
282,175.8313,172.1938,1,7
283,-24.2813,152.1250,0,7
284,-17.3125,175.1875,0,6
285,154.3563,154.3563,0,7
286,-20.3375,171.9500,0,6
287,-21.2875,172.3313,0,7
288,32.5938,163.7250,0,6
289,-22.2125,160.4000,0,7
290,175.4000,175.4000,0,7
291,-1000000.0000,173.3125,0,7
292,174.0000,174.0000,0,8
293,174.1313,173.2875,1,8
294,173.8750,158.8688,1,8
295,172.5625,173.5750,0,9
296,172.4563,172.4563,0,9
297,173.2750,173.2750,0,8
298,167.1125,171.3438,0,9
299,174.1438,176.6000,0,9
