idx,op_id,op_name,dst,src1,src2,used_len
0,2,MUTATE_BEST_TO_CUR,3,0,3,15
1,4,EVAL_CUR,1,0,0,15
2,5,ACCEPT_IF_BETTER,1,2,2,15
3,1,MUTATE_CUR,0,2,3,15
4,5,ACCEPT_IF_BETTER,0,1,0,15
5,2,MUTATE_BEST_TO_CUR,0,1,1,15
6,8,RAND_REG,2,2,1,15
7,4,EVAL_CUR,3,1,2,15
8,5,ACCEPT_IF_BETTER,0,0,0,15
9,5,ACCEPT_IF_BETTER,3,1,2,15
10,12,NOP,0,3,0,15
11,1,MUTATE_CUR,2,2,0,15
12,10,REG_SHR,1,1,0,15
13,7,RESET_CUR_TO_BEST,1,1,1,15
14,6,ACCEPT_SA,0,2,3,15
