meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0x22222222BBBBBBBB
init pool=32: fitness=46.1168 anchor=47.4048 used=15
  iter 0: cand=46.974 best(epoch)=37.374 ACCEPTED
  iter 3: cand=47.212 best(epoch)=42.076 ACCEPTED
  iter 8: cand=47.224 best(epoch)=45.213 ACCEPTED
  iter 19: cand=46.814 best(epoch)=46.774 ACCEPTED
  iter 25: cand=42.164 best(epoch)=45.149 rejected
  iter 30: cand=47.040 best(epoch)=46.508 ACCEPTED
  iter 37: cand=44.699 best(epoch)=43.345 ACCEPTED
  iter 42: cand=47.109 best(epoch)=45.328 ACCEPTED
  iter 50: cand=44.896 best(epoch)=37.790 ACCEPTED
  iter 58: cand=47.457 best(epoch)=46.808 ACCEPTED
  iter 59: cand=44.213 best(epoch)=42.932 ACCEPTED
  iter 62: cand=47.782 best(epoch)=45.824 ACCEPTED
  iter 63: cand=47.625 best(epoch)=39.440 ACCEPTED
  iter 67: cand=43.688 best(epoch)=38.672 ACCEPTED+ANCHOR
  iter 71: cand=47.536 best(epoch)=45.931 ACCEPTED
  iter 73: cand=47.684 best(epoch)=45.202 ACCEPTED
  iter 75: cand=47.354 best(epoch)=47.354 rejected
  iter 77: cand=46.658 best(epoch)=44.657 ACCEPTED
  iter 80: cand=46.961 best(epoch)=45.899 ACCEPTED
  iter 84: cand=47.409 best(epoch)=47.273 ACCEPTED
  iter 93: cand=47.288 best(epoch)=32.313 ACCEPTED
  iter 97: cand=44.988 best(epoch)=42.736 ACCEPTED
  iter 100: cand=44.551 best(epoch)=44.551 rejected
  iter 109: cand=47.585 best(epoch)=34.827 ACCEPTED
  iter 110: cand=45.378 best(epoch)=36.741 ACCEPTED
  iter 111: cand=47.315 best(epoch)=47.190 ACCEPTED
  iter 115: cand=45.625 best(epoch)=33.132 ACCEPTED
  iter 118: cand=47.364 best(epoch)=43.428 ACCEPTED
  iter 119: cand=47.383 best(epoch)=46.097 ACCEPTED
  iter 125: cand=33.527 best(epoch)=37.234 rejected
  iter 126: cand=47.345 best(epoch)=47.339 ACCEPTED
  iter 129: cand=41.462 best(epoch)=41.409 ACCEPTED
  iter 136: cand=46.569 best(epoch)=46.434 ACCEPTED
  iter 139: cand=45.227 best(epoch)=37.846 ACCEPTED
  iter 141: cand=42.682 best(epoch)=38.588 ACCEPTED
  iter 143: cand=44.982 best(epoch)=-0.576 ACCEPTED
  iter 149: cand=33.698 best(epoch)=30.665 ACCEPTED
  iter 150: cand=38.557 best(epoch)=38.557 rejected
  iter 152: cand=46.729 best(epoch)=24.774 ACCEPTED
  iter 155: cand=-3.240 best(epoch)=-7.952 ACCEPTED
  iter 160: cand=16.918 best(epoch)=7.078 ACCEPTED
  iter 161: cand=18.033 best(epoch)=17.876 ACCEPTED
  iter 163: cand=8.323 best(epoch)=3.491 ACCEPTED
  iter 166: cand=21.383 best(epoch)=13.127 ACCEPTED
  iter 173: cand=21.826 best(epoch)=-3.750 ACCEPTED
  iter 175: cand=8.870 best(epoch)=8.870 rejected
  iter 182: cand=22.596 best(epoch)=15.161 ACCEPTED
  iter 184: cand=31.947 best(epoch)=20.538 ACCEPTED
  iter 185: cand=35.790 best(epoch)=16.692 ACCEPTED
  iter 186: cand=27.456 best(epoch)=19.882 ACCEPTED
  iter 191: cand=25.422 best(epoch)=13.913 ACCEPTED
  iter 192: cand=28.595 best(epoch)=7.061 ACCEPTED
  iter 193: cand=16.279 best(epoch)=13.150 ACCEPTED
  iter 195: cand=13.550 best(epoch)=1.951 ACCEPTED
  iter 197: cand=32.267 best(epoch)=30.493 ACCEPTED
  iter 200: cand=10.841 best(epoch)=10.841 rejected
  iter 206: cand=33.427 best(epoch)=13.636 ACCEPTED
  iter 208: cand=27.170 best(epoch)=14.147 ACCEPTED
  iter 209: cand=34.872 best(epoch)=-2.603 ACCEPTED
  iter 211: cand=32.626 best(epoch)=17.396 ACCEPTED
