idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,2,1,3,12
1,11,TEMP_DECAY,0,1,0,12
2,1,MUTATE_CUR,3,1,3,12
3,12,NOP,1,0,2,12
4,4,EVAL_CUR,1,1,2,12
5,6,ACCEPT_SA,1,1,3,12
6,8,RAND_REG,3,0,0,12
7,2,MUTATE_BEST_TO_CUR,1,0,3,12
8,5,ACCEPT_IF_BETTER,3,3,3,12
9,12,NOP,2,1,0,12
10,7,RESET_CUR_TO_BEST,0,1,3,12
11,4,EVAL_CUR,2,3,1,12
