idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,2,1,3,11
1,12,NOP,3,0,2,11
2,1,MUTATE_CUR,3,1,3,11
3,4,EVAL_CUR,1,1,2,11
4,6,ACCEPT_SA,1,1,3,11
5,8,RAND_REG,3,0,0,11
6,2,MUTATE_BEST_TO_CUR,1,0,3,11
7,5,ACCEPT_IF_BETTER,3,3,3,11
8,12,NOP,2,1,0,11
9,7,RESET_CUR_TO_BEST,0,1,3,11
10,4,EVAL_CUR,2,3,1,11
