outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,mul_free,0x50EA3FDA44BD2598,100000,24,36962,32.012695,32.039063,4096,228.500000,44.677734,32.012695,32.039063,4096,228.500000,44.677734,10,0x5052885B7587AE13,18670,100002,30743
1,mul_free,0x50EA3FDA44BD2598,100000,24,45290,32.000000,32.000000,4096,256.375000,44.986250,32.000000,32.000000,4096,256.375000,44.986250,10,0xA9DF4060FCAE14B6,36601,200003,59793
2,mul_free,0x50EA3FDA44BD2598,100000,24,70369,32.023438,31.980469,4096,238.500000,45.167969,32.023438,31.980469,4096,238.500000,45.167969,9,0x8494CBEBFF7DEC66,54431,300004,91223
3,mul_free,0x50EA3FDA44BD2598,100000,24,93148,31.993652,32.050781,4096,260.000000,44.632617,32.023438,31.980469,4096,238.500000,45.167969,9,0x8494CBEBFF7DEC66,73118,400005,124160
4,mul_free,0x50EA3FDA44BD2598,100000,24,99593,31.999512,31.949219,4096,257.000000,45.221211,31.999512,31.949219,4096,257.000000,45.221211,9,0x33A0B45B9BC6E87E,91448,500006,154380
5,mul_free,0x50EA3FDA44BD2598,100000,24,79314,31.951416,32.000000,4096,215.750000,45.014160,31.999512,31.949219,4096,257.000000,45.221211,9,0x33A0B45B9BC6E87E,109968,600007,184180
6,mul_free,0x50EA3FDA44BD2598,100000,24,50564,32.000732,32.007813,4096,234.875000,45.453613,32.000732,32.007813,4096,234.875000,45.453613,9,0xEDE76BBF2B1C97D0,129303,700008,213160
7,mul_free,0x50EA3FDA44BD2598,100000,24,83576,32.000244,32.023438,4096,249.250000,45.380371,32.000732,32.007813,4096,234.875000,45.453613,9,0xEDE76BBF2B1C97D0,147274,800009,244611
8,mul_free,0x50EA3FDA44BD2598,100000,24,71633,31.995850,32.039063,4096,244.375000,44.763184,32.000732,32.007813,4096,234.875000,45.453613,9,0xEDE76BBF2B1C97D0,165439,900010,277211
9,mul_free,0x50EA3FDA44BD2598,100000,24,0,32.000732,32.007813,4096,234.875000,44.953613,32.000732,32.007813,4096,234.875000,45.453613,9,0xEDE76BBF2B1C97D0,183563,1000011,312914
10,mul_free,0x50EA3FDA44BD2598,100000,24,48553,32.010254,31.906250,4096,235.500000,45.928711,32.010254,31.906250,4096,235.500000,45.928711,7,0x3EADC39BEC663927,202481,1100012,338546
