idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,1,ADD,3,0,6,0xF67AACE2475D2AFA,4
1,11,ROTR,3,2,6,0xA57ABB7019B25589,4
2,13,MUM,1,0,3,0xBBF4236AB18570DB,4
3,4,SHL_XOR,7,1,6,0x5F19C4312F14343D,4
