idx,op_id,op_name,dst,src1,src2,used_len
0,9,REG_XOR,3,2,3,11
1,10,REG_SHR,1,2,2,11
2,0,INIT_CUR,3,1,1,11
3,6,ACCEPT_SA,3,1,1,11
4,0,INIT_CUR,2,1,2,11
5,6,ACCEPT_SA,3,3,2,11
6,4,EVAL_CUR,3,3,2,11
7,5,ACCEPT_IF_BETTER,2,1,1,11
8,11,TEMP_DECAY,2,1,0,11
9,3,CROSS_BEST_CUR,1,0,0,11
10,3,CROSS_BEST_CUR,0,0,0,11
