idx,op_id,op_name,dst,src1,src2,used_len
0,8,RAND_REG,0,2,1,12
1,8,RAND_REG,3,3,3,12
2,5,ACCEPT_IF_BETTER,1,1,3,12
3,6,ACCEPT_SA,1,3,0,12
4,1,MUTATE_CUR,2,0,2,12
5,3,CROSS_BEST_CUR,0,2,3,12
6,1,MUTATE_CUR,3,3,0,12
7,12,NOP,2,2,1,12
8,2,MUTATE_BEST_TO_CUR,1,0,0,12
9,1,MUTATE_CUR,3,0,3,12
10,8,RAND_REG,3,3,2,12
11,4,EVAL_CUR,1,0,1,12
