idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,3,ROTL,1,0,7,0x408262A2365D9E42,6
1,14,ADD_ROT,4,3,0,0x6F7567C598A19874,6
2,14,ADD_ROT,1,1,1,0x56E858D056D57998,6
3,0,XOR,2,4,1,0xED41149450E3E7C0,6
4,0,XOR,4,0,2,0xAC1C9C48F3340256,6
5,4,SHL_XOR,7,4,7,0x4166652A5ACF1104,6
