idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,0,INIT_META_CUR,3,0,2
4,4,EVAL_META_CUR,0,2,3
5,2,MUTATE_META_BEST_TO_CUR,1,1,2
6,13,NOP,0,2,2
