idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,13,MUM,0,0,5,0xD9341F53CBF0AC3A,4
1,3,ROTL,5,1,3,0x2254FDE14F9E6B76,4
2,5,SHR_XOR,5,5,5,0x99B6E4808F8F4462,4
3,1,ADD,7,2,0,0xCF8DA678F2ED4AFA,4
