idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,1,ADD,5,3,0,0x5DFB8B33FC5BB2A4,5
1,6,SPLITMIX_STEP,7,3,5,0x2AF6E1A3EBB0B199,5
2,14,ADD_ROT,3,7,1,0x60C8DA7BEF40C2DD,5
3,8,AND_NOT,5,0,0,0xF357961002C4CAE0,5
4,4,SHL_XOR,7,3,1,0x7D88692411E736CF,5
