idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,0,XOR,4,3,7,0x8D3C8D885AEC0D9E,9
1,6,SPLITMIX_STEP,5,6,5,0x4D1CB548A3CFCDB9,9
2,1,ADD,3,0,7,0x6004A30DCEF3241C,9
3,8,AND_NOT,4,0,5,0x7F44EAFD4FD124F2,9
4,6,SPLITMIX_STEP,2,2,4,0xB658B7D817678FF2,9
5,3,ROTL,5,0,3,0x804D9A54DB8335BC,9
6,6,SPLITMIX_STEP,1,1,5,0x472C9240A4CBD4F6,9
7,4,SHL_XOR,4,0,2,0x2056E362CD1D970B,9
8,13,MUM,7,3,2,0xBE6C85EADD818606,9
