idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,2,0
1,2,MUTATE_META_BEST_TO_CUR,3,3,3
2,3,CROSS_META_BEST_CUR,1,2,3
3,3,CROSS_META_BEST_CUR,2,3,0
4,10,REG_SHR,0,2,1
5,4,EVAL_META_CUR,3,1,3
6,0,INIT_META_CUR,0,1,1
7,4,EVAL_META_CUR,1,3,1
8,8,RAND_REG,1,3,3
9,6,ACCEPT_META_SA,0,3,3
10,8,RAND_REG,0,0,1
11,1,MUTATE_META_CUR,2,0,0
12,6,ACCEPT_META_SA,3,1,0
13,6,ACCEPT_META_SA,0,0,0
14,12,CALL_META,0,1,2
