idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,1,MUTATE_MM_CUR,0,3,1
4,1,MUTATE_MM_CUR,0,0,2
5,12,CALL_MM,1,3,2
6,3,CROSS_MM_BEST_CUR,2,1,1
7,9,REG_XOR,1,0,2
8,6,ACCEPT_MM_SA,2,3,0
9,13,NOP,2,3,3
10,8,RAND_REG,2,2,2
11,2,MUTATE_MM_BEST_TO_CUR,2,1,3
