idx,op_id,op_name,dst,src1,src2,used_len
0,8,RAND_REG,2,0,1,5
1,5,ACCEPT_IF_BETTER,0,3,1,5
2,3,CROSS_BEST_CUR,2,0,3,5
3,4,EVAL_CUR,1,3,3,5
4,2,MUTATE_BEST_TO_CUR,0,3,1,5
