generation,best_composite,best_avalanche,best_balance,best_period,best_chisq,best_min_pb,best_max_pb,best_bias_pb,best_used,mean_composite
1,-199.277344,0.7656,31.1875,1024,246.5000,0.000000,0.046875,0.488037,157,-254.255275
2,-198.907134,0.8750,31.5469,1024,464.5000,0.000000,0.046875,0.486366,157,-213.352683
3,-196.212769,0.7979,31.7656,1024,246.5000,0.000000,0.046875,0.487602,157,-205.424496
4,-196.212769,0.7979,31.7656,1024,246.5000,0.000000,0.046875,0.487602,157,-200.753684
5,-195.169220,0.8154,31.9531,1024,246.5000,0.000000,0.046875,0.487337,158,-200.284683
6,-195.130157,0.8154,31.9609,1024,246.5000,0.000000,0.046875,0.487337,158,-196.717329
7,-194.965314,0.8311,31.9844,1024,260.0000,0.000000,0.046875,0.487093,158,-196.895568
8,-194.965314,0.8311,31.9844,1024,260.0000,0.000000,0.046875,0.487093,158,-196.305362
9,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.576403
10,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.622578
11,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.316357
12,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.563628
13,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.421290
14,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.573195
15,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.369848
16,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.538749
17,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.513282
18,-194.837189,0.8311,32.0000,1024,246.5000,0.000000,0.046875,0.487093,158,-195.949973
19,-194.816895,0.8486,31.9844,1024,246.5000,0.000000,0.046875,0.486847,159,-195.447611
20,-194.816895,0.8486,31.9844,1024,246.5000,0.000000,0.046875,0.486847,159,-195.422595
21,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.448165
22,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.194016
23,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.439173
24,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.333158
25,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.322755
26,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.631067
27,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.645755
28,-194.777832,0.8486,31.9922,1024,241.0000,0.000000,0.046875,0.486847,159,-195.349657
29,-194.641113,0.8955,31.9609,1024,241.0000,0.000000,0.046875,0.486115,161,-195.303926
30,-194.641113,0.8955,31.9609,1024,241.0000,0.000000,0.046875,0.486115,161,-195.674932
31,-194.641113,0.8955,31.9609,1024,241.0000,0.000000,0.046875,0.486115,161,-195.529626
32,-194.602051,0.8955,32.0313,1024,241.0000,0.000000,0.046875,0.486115,162,-195.412947
33,-194.602051,0.8955,32.0313,1024,241.0000,0.000000,0.046875,0.486115,162,-195.224221
34,-194.494019,0.8896,32.0078,1024,241.0000,0.000000,0.046875,0.486137,158,-195.214850
35,-194.494019,0.8896,32.0078,1024,241.0000,0.000000,0.046875,0.486137,158,-195.163466
36,-194.465332,0.9111,32.0234,1024,241.0000,0.000000,0.046875,0.485870,160,-195.278528
37,-194.465332,0.9111,32.0234,1024,241.0000,0.000000,0.046875,0.485870,160,-195.175046
38,-194.289551,0.9268,31.9922,1024,241.0000,0.000000,0.046875,0.485626,161,-194.786449
39,-194.289551,0.9268,31.9922,1024,241.0000,0.000000,0.046875,0.485626,161,-195.080366
40,-194.289551,0.9268,31.9922,1024,241.0000,0.000000,0.046875,0.485626,161,-195.089110
41,-194.289551,0.9268,31.9922,1024,241.0000,0.000000,0.046875,0.485626,161,-194.801920
42,-194.250488,0.9268,32.0000,1024,241.0000,0.000000,0.046875,0.485626,163,-194.641068
43,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.769813
44,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-195.023745
45,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-195.641221
46,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.929735
47,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.589903
48,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.837330
49,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.846302
50,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.951818
51,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.967282
52,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.425964
53,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-195.011364
54,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.526788
55,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.603589
56,-194.191895,0.9424,31.9922,1024,241.0000,0.000000,0.046875,0.485382,160,-194.896191
57,-194.132538,0.9600,32.0156,1024,248.0000,0.000000,0.046875,0.485136,161,-194.791213
58,-194.132538,0.9600,32.0156,1024,248.0000,0.000000,0.046875,0.485136,161,-194.564834
59,-194.132538,0.9600,32.0156,1024,248.0000,0.000000,0.046875,0.485136,161,-194.707350
60,-194.093475,0.9600,32.0078,1024,248.0000,0.000000,0.046875,0.485136,160,-194.904511
61,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.720349
62,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.959258
63,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.761264
64,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.824116
65,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.604364
66,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.402081
67,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.270414
68,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.340855
69,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.664148
70,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.826893
71,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.401014
72,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.732462
73,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-194.948476
74,-194.054413,0.9600,32.0000,1024,232.5000,0.000000,0.046875,0.485136,163,-195.163072
75,-194.015350,0.9912,32.0313,1024,232.5000,0.000000,0.046875,0.484648,163,-194.703601
76,-194.015350,0.9912,32.0313,1024,232.5000,0.000000,0.046875,0.484648,163,-194.702058
77,-194.015350,0.9912,32.0313,1024,232.5000,0.000000,0.046875,0.484648,163,-194.474962
78,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.436332
79,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.509659
80,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-195.006388
81,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-195.003268
82,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.249570
83,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.442872
84,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.108765
85,-193.898163,0.9912,32.0078,1024,228.0000,0.000000,0.046875,0.484648,163,-194.798213
86,-193.859100,0.9912,32.0000,1024,228.0000,0.000000,0.046875,0.484648,161,-194.438526
87,-193.785400,1.0195,31.9844,1024,228.0000,0.000000,0.046875,0.484268,162,-195.453250
88,-193.746338,1.0195,32.0078,1024,228.0000,0.000000,0.046875,0.484268,162,-194.530273
89,-193.746338,1.0195,32.0078,1024,228.0000,0.000000,0.046875,0.484268,162,-194.820315
90,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.282353
91,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.203197
92,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.566312
93,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.443399
94,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.598164
95,-193.707275,1.0195,32.0000,1024,247.0000,0.000000,0.046875,0.484268,164,-194.496327
96,-193.648682,1.0352,31.9922,1024,247.5000,0.000000,0.046875,0.484024,165,-194.150363
97,-193.648682,1.0352,31.9922,1024,247.5000,0.000000,0.046875,0.484024,165,-194.164388
98,-193.648682,1.0352,31.9922,1024,247.5000,0.000000,0.046875,0.484024,165,-193.932195
99,-193.609619,1.0352,32.0000,1024,247.5000,0.000000,0.046875,0.484024,164,-194.353743
100,-193.609619,1.0352,32.0000,1024,247.5000,0.000000,0.046875,0.484024,164,-194.164000
101,-193.609619,1.0352,32.0000,1024,247.5000,0.000000,0.046875,0.484024,164,-194.028009
102,-193.609619,1.0352,32.0000,1024,247.5000,0.000000,0.046875,0.484024,164,-194.103049
103,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-194.027122
104,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-193.975784
105,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-194.153249
106,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-194.055304
107,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-193.914076
108,-193.530731,1.0684,31.9766,1024,247.5000,0.000000,0.046997,0.483534,164,-193.805312
109,-193.433075,1.0840,31.9766,1024,247.5000,0.000000,0.046997,0.483290,164,-193.820367
110,-193.433075,1.0840,31.9766,1024,247.5000,0.000000,0.046997,0.483290,164,-193.803237
111,-193.315887,1.0840,32.0000,1024,247.5000,0.000000,0.046997,0.483290,165,-194.206465
112,-193.315887,1.0840,32.0000,1024,247.5000,0.000000,0.046997,0.483290,165,-194.071461
113,-193.208160,1.1221,32.0313,1024,247.5000,0.000000,0.062500,0.482630,166,-194.508757
114,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-194.114910
115,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-194.063549
116,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.766703
117,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.742478
118,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.706565
119,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.632870
120,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.901824
121,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.470583
122,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.820726
123,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.345019
124,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.839327
125,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.877348
126,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-193.790565
127,-193.122101,1.1152,32.0000,1024,252.5000,0.000000,0.062500,0.482805,165,-194.178603
128,-193.102570,1.1309,31.9844,1024,252.5000,0.000000,0.062500,0.482561,165,-193.556749
129,-193.102570,1.1309,31.9844,1024,252.5000,0.000000,0.062500,0.482561,165,-193.614361
130,-193.102570,1.1309,31.9844,1024,252.5000,0.000000,0.062500,0.482561,165,-193.912664
131,-193.102570,1.1309,31.9844,1024,252.5000,0.000000,0.062500,0.482561,165,-193.887369
132,-193.063507,1.1309,32.0078,1024,252.5000,0.000000,0.062500,0.482561,166,-193.390345
133,-193.063507,1.1309,32.0078,1024,252.5000,0.000000,0.062500,0.482561,166,-193.679664
134,-193.063507,1.1309,32.0078,1024,252.5000,0.000000,0.062500,0.482561,166,-193.506311
135,-193.063507,1.1309,32.0078,1024,252.5000,0.000000,0.062500,0.482561,166,-193.865894
136,-193.061981,1.1309,31.9922,1024,247.5000,0.000000,0.062500,0.482557,167,-193.605688
137,-193.061981,1.1309,31.9922,1024,247.5000,0.000000,0.062500,0.482557,167,-193.616333
138,-193.030548,1.1563,31.9609,1024,252.5000,0.000000,0.077637,0.482088,166,-193.510104
139,-193.030548,1.1563,31.9609,1024,252.5000,0.000000,0.077637,0.482088,166,-193.939572
140,-192.835236,1.1563,32.0000,1024,252.5000,0.000000,0.077637,0.482088,167,-194.053331
141,-192.835236,1.1563,32.0000,1024,252.5000,0.000000,0.077637,0.482088,167,-193.331115
142,-192.835236,1.1563,32.0000,1024,252.5000,0.000000,0.077637,0.482088,167,-193.366376
143,-192.835236,1.1563,32.0000,1024,252.5000,0.000000,0.077637,0.482088,167,-193.868391
144,-192.806642,1.1719,31.9922,1024,258.0000,0.000000,0.077637,0.481844,168,-193.281978
145,-192.806642,1.1719,31.9922,1024,258.0000,0.000000,0.077637,0.481844,168,-193.266331
146,-192.806642,1.1719,31.9922,1024,258.0000,0.000000,0.077637,0.481844,168,-193.170309
147,-192.748048,1.1875,32.0156,1024,258.0000,0.000000,0.077637,0.481600,168,-193.460084
148,-192.748048,1.1875,32.0156,1024,258.0000,0.000000,0.077637,0.481600,168,-193.394739
149,-192.748048,1.1875,32.0156,1024,258.0000,0.000000,0.077637,0.481600,168,-192.926353
150,-192.689923,1.1875,32.0000,1024,260.0000,0.000000,0.077637,0.481600,168,-193.268789
151,-192.689923,1.1875,32.0000,1024,260.0000,0.000000,0.077637,0.481600,168,-193.397399
152,-192.558967,1.2324,32.0313,1024,260.5000,0.000000,0.077637,0.480869,169,-193.665008
153,-192.465842,1.2324,32.0156,1024,259.0000,0.000000,0.077637,0.480869,167,-193.134794
154,-192.465842,1.2324,32.0156,1024,259.0000,0.000000,0.077637,0.480869,167,-193.192038
155,-192.465842,1.2324,32.0156,1024,259.0000,0.000000,0.077637,0.480869,167,-193.078695
156,-192.441780,1.2324,31.9922,1024,260.5000,0.000000,0.077637,0.480869,167,-192.835451
157,-192.441780,1.2324,31.9922,1024,260.5000,0.000000,0.077637,0.480869,167,-192.876004
158,-192.346191,1.2324,32.0000,1024,220.0000,0.000000,0.077637,0.480865,168,-192.671790
159,-192.346191,1.2324,32.0000,1024,220.0000,0.000000,0.077637,0.480865,168,-192.860747
160,-192.346191,1.2324,32.0000,1024,220.0000,0.000000,0.077637,0.480865,168,-192.997451
161,-192.346191,1.2324,32.0000,1024,220.0000,0.000000,0.077637,0.480865,168,-193.110728
162,-192.228241,1.2656,31.9844,1024,220.0000,0.000000,0.077637,0.480375,168,-192.650994
163,-192.228241,1.2656,31.9844,1024,220.0000,0.000000,0.077637,0.480375,168,-192.789125
164,-192.228241,1.2656,31.9844,1024,220.0000,0.000000,0.077637,0.480375,168,-192.619620
165,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.916822
166,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.667265
167,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.907471
168,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.643499
169,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.486354
170,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.628829
171,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.694834
172,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.808087
173,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.674091
174,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.520794
175,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.530731
176,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.915399
177,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.669151
178,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.822976
179,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.867305
180,-192.150116,1.2656,32.0000,1024,230.0000,0.000000,0.077637,0.480375,169,-192.701195
181,-192.111053,1.2969,31.9688,1024,242.5000,0.000000,0.077637,0.479887,170,-192.847658
182,-192.111053,1.2969,31.9688,1024,242.5000,0.000000,0.077637,0.479887,170,-192.927772
183,-192.111053,1.2969,31.9688,1024,242.5000,0.000000,0.077637,0.479887,170,-192.599743
184,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.586888
185,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.859776
186,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.654313
187,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.520485
188,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.495431
189,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-193.353424
190,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.242240
191,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.639659
192,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.520872
193,-191.957092,1.2910,32.0000,1024,242.5000,0.000000,0.077637,0.479893,170,-192.555243
194,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.717285
195,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.891540
196,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.446863
197,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.433846
198,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.630580
199,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.269685
200,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.594586
201,-191.937561,1.3066,31.9844,1024,242.5000,0.000000,0.077637,0.479649,170,-192.277644
202,-191.903499,1.3066,32.0078,1024,255.5000,0.000000,0.077637,0.479649,172,-192.931616
203,-191.903499,1.3066,32.0078,1024,255.5000,0.000000,0.077637,0.479649,172,-192.239486
204,-191.903499,1.3066,32.0078,1024,255.5000,0.000000,0.077637,0.479649,172,-192.587018
205,-191.903499,1.3066,32.0078,1024,255.5000,0.000000,0.077637,0.479649,172,-192.275585
206,-191.903499,1.3066,32.0078,1024,255.5000,0.000000,0.077637,0.479649,172,-192.570766
207,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.403150
208,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.832623
209,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.352921
210,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.515801
211,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.325427
212,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.732353
213,-191.805842,1.3223,31.9922,1024,255.5000,0.000000,0.077637,0.479404,172,-192.785314
214,-191.800842,1.3223,32.0078,1024,233.5000,0.000000,0.077637,0.479404,175,-192.084134
215,-191.800842,1.3223,32.0078,1024,233.5000,0.000000,0.077637,0.479404,175,-192.561977
216,-191.471863,1.3975,31.9609,1024,233.5000,0.000000,0.093262,0.478191,176,-192.385228
217,-191.471863,1.3975,31.9609,1024,233.5000,0.000000,0.093262,0.478191,176,-192.419830
218,-191.471863,1.3975,31.9609,1024,233.5000,0.000000,0.093262,0.478191,176,-192.057827
219,-191.335144,1.4443,31.9297,1024,233.5000,0.000000,0.108887,0.477459,176,-191.966664
220,-191.335144,1.4443,31.9297,1024,233.5000,0.000000,0.108887,0.477459,176,-191.792885
221,-190.793269,1.4756,32.0000,1024,255.5000,0.000000,0.108887,0.476971,177,-191.711146
222,-190.793269,1.4756,32.0000,1024,255.5000,0.000000,0.108887,0.476971,177,-191.805730
223,-190.793269,1.4756,32.0000,1024,255.5000,0.000000,0.108887,0.476971,177,-192.000238
224,-190.621643,1.5137,32.0234,1024,232.5000,0.000000,0.108887,0.476261,177,-191.293436
225,-190.621643,1.5137,32.0234,1024,232.5000,0.000000,0.108887,0.476261,177,-191.779187
226,-190.543518,1.5137,32.0078,1024,232.5000,0.000000,0.108887,0.476261,177,-191.226967
227,-190.543518,1.5137,32.0078,1024,232.5000,0.000000,0.108887,0.476261,177,-191.058843
228,-190.504456,1.5137,32.0000,1024,210.5000,0.000000,0.108887,0.476261,177,-191.038183
229,-190.504456,1.5137,32.0000,1024,210.5000,0.000000,0.108887,0.476261,177,-191.181016
230,-190.504456,1.5137,32.0000,1024,210.5000,0.000000,0.108887,0.476261,177,-191.453732
231,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.525721
232,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.101603
233,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.247955
234,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.832586
235,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.884038
236,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.988657
237,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.675209
238,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.951098
239,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.738963
240,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.837809
241,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.019335
242,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.806748
243,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.059024
244,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.893578
245,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-191.114979
246,-190.445862,1.5293,32.0078,1024,232.5000,0.000000,0.108887,0.476017,177,-190.862143
247,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-191.379352
248,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-191.146894
249,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-191.280632
250,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-190.760153
251,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-190.879048
252,-190.395508,1.5381,32.0078,1024,232.5000,0.000000,0.108887,0.475891,181,-191.007208
253,-190.356445,1.5391,32.0000,1024,232.5000,0.000000,0.108887,0.475891,181,-191.122510
254,-190.356445,1.5391,32.0000,1024,232.5000,0.000000,0.108887,0.475891,181,-190.742603
255,-190.356445,1.5391,32.0000,1024,232.5000,0.000000,0.108887,0.475891,181,-191.243897
256,-190.356445,1.5391,32.0000,1024,232.5000,0.000000,0.108887,0.475891,181,-190.763607
257,-190.356445,1.5391,32.0000,1024,232.5000,0.000000,0.108887,0.475891,181,-191.114463
258,-190.161133,1.5703,32.0000,1024,248.0000,0.000000,0.108887,0.475403,183,-191.186879
259,-190.161133,1.5703,32.0000,1024,248.0000,0.000000,0.108887,0.475403,183,-191.623699
260,-190.161133,1.5703,32.0000,1024,248.0000,0.000000,0.108887,0.475403,183,-191.573243
261,-190.066528,1.5830,32.0000,1024,222.5000,0.000000,0.108887,0.475166,184,-190.927565
262,-190.066528,1.5830,32.0000,1024,222.5000,0.000000,0.108887,0.475166,184,-191.020651
263,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.803871
264,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.272988
265,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.547229
266,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.110513
267,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.589298
268,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.242947
269,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-189.973312
270,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.314099
271,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.289753
272,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.741912
273,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.291053
274,-189.575195,1.6641,32.0000,1024,248.0000,0.000000,0.108887,0.473938,184,-190.490118
275,-189.560242,1.6777,32.0156,1024,248.0000,0.000000,0.108887,0.473705,183,-190.739266
276,-189.560242,1.6777,32.0156,1024,248.0000,0.000000,0.108887,0.473705,183,-190.009779
277,-189.508362,1.6797,31.9844,1024,253.5000,0.000000,0.108887,0.473576,183,-190.216724
278,-189.508362,1.6797,31.9844,1024,253.5000,0.000000,0.108887,0.473576,183,-190.342373
279,-189.502258,1.6836,31.9844,1024,253.5000,0.000000,0.108887,0.473560,183,-190.070408
280,-189.469299,1.6787,31.9922,1024,253.5000,0.000000,0.108887,0.473576,184,-190.187358
281,-189.469299,1.6787,31.9922,1024,253.5000,0.000000,0.108887,0.473576,184,-190.532303
282,-189.463196,1.6826,31.9922,1024,253.5000,0.000000,0.108887,0.473560,186,-190.011478
283,-189.463196,1.6826,31.9922,1024,253.5000,0.000000,0.108887,0.473560,186,-190.270157
284,-189.463196,1.6826,31.9922,1024,253.5000,0.000000,0.108887,0.473560,186,-189.744937
