outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,mul_free,0xACEF00DBEEFCAFE0,100000,24,33693,31.998535,31.984375,4096,254.750000,43.407227,31.998535,31.984375,4096,254.750000,43.407227,13,0xDA7C1EC8EFACEBFF,17548,100002,58668
1,mul_free,0xACEF00DBEEFCAFE0,100000,24,88466,32.028076,32.003906,4096,272.625000,45.523457,32.028076,32.003906,4096,272.625000,45.523457,8,0xE018740DA0920E27,36393,200003,105450
2,mul_free,0xACEF00DBEEFCAFE0,100000,24,89755,32.001465,31.949219,4096,206.125000,45.731445,32.001465,31.949219,4096,206.125000,45.731445,8,0x86E3E3943E9C8BC8,56840,300004,152065
3,mul_free,0xACEF00DBEEFCAFE0,100000,24,53065,32.046143,31.996094,4096,268.875000,44.380293,32.001465,31.949219,4096,206.125000,45.731445,8,0x86E3E3943E9C8BC8,75668,400005,204516
4,mul_free,0xACEF00DBEEFCAFE0,100000,24,28652,32.028809,31.972656,4096,254.000000,45.075195,32.001465,31.949219,4096,206.125000,45.731445,8,0x86E3E3943E9C8BC8,96116,500006,256587
5,mul_free,0xACEF00DBEEFCAFE0,100000,24,47976,31.943848,31.960938,4096,213.375000,44.743164,32.001465,31.949219,4096,206.125000,45.731445,8,0x86E3E3943E9C8BC8,115677,600007,302718
6,mul_free,0xACEF00DBEEFCAFE0,100000,24,0,32.001465,31.949219,4096,206.125000,45.231445,32.001465,31.949219,4096,206.125000,45.731445,8,0x86E3E3943E9C8BC8,134684,700008,335881
7,mul_free,0xACEF00DBEEFCAFE0,100000,24,64679,31.997559,32.007813,4096,246.875000,45.936523,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,152782,800009,364905
8,mul_free,0xACEF00DBEEFCAFE0,100000,24,0,31.997559,32.007813,4096,246.875000,45.436523,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,171309,900010,396879
9,mul_free,0xACEF00DBEEFCAFE0,100000,24,35600,32.002930,31.957031,4096,240.000000,44.255859,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,189830,1000011,432190
10,mul_free,0xACEF00DBEEFCAFE0,100000,24,87064,32.002930,32.015625,4096,261.375000,45.328828,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,209571,1100012,467595
11,mul_free,0xACEF00DBEEFCAFE0,100000,24,56784,32.015869,31.976563,4096,244.750000,44.724121,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,228466,1200013,504040
12,mul_free,0xACEF00DBEEFCAFE0,100000,24,0,31.997559,32.007813,4096,246.875000,45.436523,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,246073,1300014,543427
13,mul_free,0xACEF00DBEEFCAFE0,100000,24,88863,32.012939,31.996094,4096,254.000000,45.351074,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,265425,1400015,580722
14,mul_free,0xACEF00DBEEFCAFE0,100000,24,90613,32.013428,32.042969,4096,235.875000,44.650879,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,284057,1500016,623452
15,mul_free,0xACEF00DBEEFCAFE0,100000,24,39956,31.995605,32.003906,4096,260.875000,45.377773,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,302746,1600017,661439
16,mul_free,0xACEF00DBEEFCAFE0,100000,24,52711,31.998291,31.988281,4096,248.875000,45.424316,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,321880,1700018,693332
17,mul_free,0xACEF00DBEEFCAFE0,100000,24,0,31.997559,32.007813,4096,246.875000,45.436523,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,339536,1800019,727273
18,mul_free,0xACEF00DBEEFCAFE0,100000,24,53540,32.010498,32.035156,4096,231.875000,43.719238,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,357579,1900020,779524
19,mul_free,0xACEF00DBEEFCAFE0,100000,24,35945,31.990723,31.867188,4096,239.000000,45.243164,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,376936,2000021,830204
20,mul_free,0xACEF00DBEEFCAFE0,100000,24,49092,32.009521,32.007813,4096,238.500000,44.865723,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,396185,2100022,866475
21,mul_free,0xACEF00DBEEFCAFE0,100000,24,98586,32.014404,31.992188,4096,248.500000,44.816895,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,415502,2200023,902330
22,mul_free,0xACEF00DBEEFCAFE0,100000,24,62763,32.008545,31.980469,4096,206.000000,44.816895,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,433875,2300024,953658
23,mul_free,0xACEF00DBEEFCAFE0,100000,24,48053,31.989746,31.996094,4096,220.250000,45.377930,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,452914,2400025,1004569
24,mul_free,0xACEF00DBEEFCAFE0,100000,24,87057,31.997070,32.003906,4096,219.750000,45.451172,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,470468,2500026,1056766
25,mul_free,0xACEF00DBEEFCAFE0,100000,24,3,31.997559,32.007813,4096,246.875000,45.936523,31.997559,32.007813,4096,246.875000,45.936523,8,0x53BA29FA17FC3F18,489749,2600027,1110873
