outer_iter,mode,seed,sa_steps,max_prog_len,local_best_iter,local_avalanche,local_balance,local_period,local_chisq,local_composite,best_avalanche,best_balance,best_period,best_chisq,best_composite,best_len,best_hash,accepted,evaluated,elapsed_ms
0,mul_free,0xBEEFDEADC0FFEE00,100000,24,81891,31.989014,31.984375,4096,248.250000,44.312012,31.989014,31.984375,4096,248.250000,44.312012,11,0x9F7FBB01197F52EF,18355,100002,39374
1,mul_free,0xBEEFDEADC0FFEE00,100000,24,81023,31.970459,32.027344,4096,236.000000,46.067871,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,39073,200003,77428
2,mul_free,0xBEEFDEADC0FFEE00,100000,24,67558,31.988281,32.007813,4096,227.750000,44.843750,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,57742,300004,129438
3,mul_free,0xBEEFDEADC0FFEE00,100000,24,40554,31.998779,32.007813,4096,236.375000,44.448730,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,76264,400005,183693
4,mul_free,0xBEEFDEADC0FFEE00,100000,24,23666,31.991699,31.964844,4096,229.500000,44.741211,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,95280,500006,237273
5,mul_free,0xBEEFDEADC0FFEE00,100000,24,89425,31.996826,31.968750,4096,227.000000,45.312012,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,114472,600007,290316
6,mul_free,0xBEEFDEADC0FFEE00,100000,24,88178,31.992920,32.000000,4096,232.250000,44.929199,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,133333,700008,337806
7,mul_free,0xBEEFDEADC0FFEE00,100000,24,65037,31.997314,31.933594,4096,249.375000,44.141113,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,150769,800009,391726
8,mul_free,0xBEEFDEADC0FFEE00,100000,24,46292,31.992432,32.015625,4096,240.250000,45.846191,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,168940,900010,438781
9,mul_free,0xBEEFDEADC0FFEE00,100000,24,62339,32.014893,31.992188,4096,268.500000,44.677012,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,186394,1000011,482184
10,mul_free,0xBEEFDEADC0FFEE00,100000,24,61738,32.007813,31.964844,4096,252.125000,45.746094,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,207123,1100012,528176
11,mul_free,0xBEEFDEADC0FFEE00,100000,24,29044,32.027344,31.925781,4096,254.000000,44.355469,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,226685,1200013,583593
12,mul_free,0xBEEFDEADC0FFEE00,100000,24,0,31.970459,32.027344,4096,236.000000,45.567871,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,245557,1300014,631509
13,mul_free,0xBEEFDEADC0FFEE00,100000,24,0,31.970459,32.027344,4096,236.000000,45.567871,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,263670,1400015,681319
14,mul_free,0xBEEFDEADC0FFEE00,100000,24,5,31.970459,32.027344,4096,236.000000,46.067871,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,282908,1500016,732504
15,mul_free,0xBEEFDEADC0FFEE00,100000,24,63828,31.989502,31.957031,4096,231.500000,44.680176,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,301402,1600017,785729
16,mul_free,0xBEEFDEADC0FFEE00,100000,24,44384,31.943848,32.011719,4096,267.875000,44.751133,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,319248,1700018,837516
17,mul_free,0xBEEFDEADC0FFEE00,100000,24,0,31.970459,32.027344,4096,236.000000,45.567871,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,337320,1800019,892411
18,mul_free,0xBEEFDEADC0FFEE00,100000,24,98994,32.013184,31.980469,4096,257.375000,44.746758,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,357826,1900020,928289
19,mul_free,0xBEEFDEADC0FFEE00,100000,24,27323,31.990479,32.031250,4096,264.750000,45.651035,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,376255,2000021,958914
20,mul_free,0xBEEFDEADC0FFEE00,100000,24,69340,32.008789,32.015625,4096,248.375000,44.833984,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,395933,2100022,992936
21,mul_free,0xBEEFDEADC0FFEE00,100000,24,44122,32.005127,31.882813,4096,224.750000,44.862793,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,412902,2200023,1031983
22,mul_free,0xBEEFDEADC0FFEE00,100000,24,46990,32.003662,31.996094,4096,211.875000,45.443848,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,430042,2300024,1065783
23,mul_free,0xBEEFDEADC0FFEE00,100000,24,69047,32.000000,31.984375,4096,213.750000,45.421875,31.970459,32.027344,4096,236.000000,46.067871,7,0xD1D32BFDAD5AFB00,451690,2400025,1095843
