idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,14,ADD_ROT,7,4,0,0x72AAA432CDB8B706,7
1,14,ADD_ROT,0,0,7,0xDBB3B8E91B55648F,7
2,4,SHL_XOR,0,0,2,0x542D409EDBC3BC01,7
3,4,SHL_XOR,2,0,5,0x3C0414C5B15967E5,7
4,4,SHL_XOR,4,2,5,0x83E2B9E8CDF19173,7
5,4,SHL_XOR,2,4,5,0x623791C29BDC1851,7
6,5,SHR_XOR,7,2,6,0x278300FCD2470F5A,7
