idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,5,SHR_XOR,4,0,4,0xB47D13E6DF89432B,7
1,4,SHL_XOR,1,4,3,0x4D98C2625CA7A4C7,7
2,4,SHL_XOR,5,1,2,0x4AFE74CDCB39F4A7,7
3,11,ROTR,1,1,2,0x15E647F39B477348,7
4,14,ADD_ROT,2,5,1,0xBA52D893E01E3F7A,7
5,5,SHR_XOR,6,2,3,0x4DF313BA38E378DF,7
6,4,SHL_XOR,7,6,1,0x766595D3DE8033A2,7
