iter,candidate_fit,best_fit,accepted,len
0,22.9345,43.8585,0,13
1,-8710.8771,30.6736,0,13
2,-1000000.0000,42.8414,0,12
3,36.7746,36.7746,0,13
4,-15.7144,25.5945,0,12
5,25.9632,25.9632,0,12
6,-1000000.0000,27.8157,0,13
7,15.9081,15.9081,0,14
8,-1.7549,47.2188,0,13
9,28.2247,28.2247,0,13
10,46.3050,46.3050,0,12
11,-1000000.0000,38.8085,0,13
12,31.3282,31.3282,0,12
13,-2115.4545,-2115.4545,0,12
14,26.7062,26.7062,0,13
15,34.0448,34.0448,0,13
16,32.7002,32.7002,0,12
17,-8.5027,-2120.5621,1,12
18,37.8496,37.8496,0,11
19,46.9809,-6.8064,1,12
20,28.0765,28.0765,0,12
21,33.5813,33.5813,0,13
22,-8697.6884,34.9497,0,11
23,35.7513,35.7513,0,12
24,-6538.0340,29.2553,0,13
25,33.9226,-52.5805,1,12
26,-2109.1074,36.1732,0,12
27,-6506.1629,35.5960,0,12
28,28.8110,28.8110,0,12
29,22.4344,22.4344,0,12
30,26.7312,32.6040,0,11
31,34.0505,34.0505,0,12
32,33.1577,39.3408,0,13
33,28.4488,28.4488,0,13
34,-1000000.0000,17.6571,0,12
35,-1000000.0000,-6.6758,0,11
36,34.9861,34.9861,0,12
37,6.9927,36.4348,0,12
38,38.0797,38.0797,0,12
39,10.2136,10.2136,0,11
40,33.6923,33.6923,0,13
41,38.4292,27.5707,1,11
42,31.3391,40.1599,0,11
43,26.8406,26.8406,0,11
44,-1000000.0000,26.7608,0,11
45,-1000000.0000,8.9131,0,11
46,14.4944,14.4944,0,11
47,27.9040,-0.4828,1,11
48,21.3189,21.3189,0,11
49,31.5294,31.5294,0,11
50,-8763.2319,34.8223,0,11
51,28.0481,28.0481,0,11
52,-8708.8471,21.4988,0,11
53,26.2803,30.9865,0,10
54,23.6600,23.6600,0,10
55,-1000000.0000,1.0362,0,11
56,-11.2736,39.9567,0,11
57,-8665.3363,36.5685,0,10
58,31.6391,31.6391,0,10
59,20.5695,20.5695,0,11
60,-9.4813,38.0409,0,11
61,-1000000.0000,34.4139,0,10
62,23.6709,18.1857,1,11
63,8.3227,34.0096,0,11
64,21.6099,21.6099,0,11
65,33.2960,37.3794,0,11
66,39.8850,39.8850,0,11
67,23.6765,23.6765,0,11
