idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,7,RESET_META_CUR_TO_BEST,2,3,0
4,7,RESET_META_CUR_TO_BEST,3,1,1
5,2,MUTATE_META_BEST_TO_CUR,2,0,0
6,12,CALL_META,2,3,0
7,8,RAND_REG,1,3,2
