idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,15
1,4,EVAL_CUR,0,0,0,15
2,5,ACCEPT_IF_BETTER,0,0,0,15
3,10,REG_SHR,2,2,3,15
4,7,RESET_CUR_TO_BEST,3,2,0,15
5,12,NOP,1,3,0,15
6,2,MUTATE_BEST_TO_CUR,2,3,3,15
7,4,EVAL_CUR,0,3,1,15
8,7,RESET_CUR_TO_BEST,0,0,1,15
9,1,MUTATE_CUR,0,0,0,15
10,2,MUTATE_BEST_TO_CUR,1,3,3,15
11,11,TEMP_DECAY,3,1,3,15
12,4,EVAL_CUR,1,3,3,15
13,5,ACCEPT_IF_BETTER,1,1,2,15
14,12,NOP,0,3,1,15
