idx,op_id,op_name,dst,src1,src2
0,12,CALL_MM,2,0,2
1,1,MUTATE_MM_CUR,2,3,2
2,0,INIT_MM_CUR,0,1,1
3,6,ACCEPT_MM_SA,3,1,3
4,13,NOP,0,3,1
5,1,MUTATE_MM_CUR,3,1,2
6,4,EVAL_MM_CUR,0,2,2
7,3,CROSS_MM_BEST_CUR,0,3,2
8,11,TEMP_DECAY,2,3,2
9,4,EVAL_MM_CUR,3,1,2
10,6,ACCEPT_MM_SA,0,3,2
