idx,op_id,op_name,dst,src1,src2
0,3,CROSS_META_BEST_CUR,2,2,0
1,12,CALL_META,3,3,1
2,4,EVAL_META_CUR,2,0,3
3,9,REG_XOR,1,1,3
4,13,NOP,1,0,1
5,1,MUTATE_META_CUR,0,3,2
6,0,INIT_META_CUR,2,0,0
7,10,REG_SHR,0,3,2
