idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,5,SHR_XOR,6,1,3,0xF05E8471B785C2A6,4
1,12,BSWAP,4,2,3,0x2406F77489DF6FC5,4
2,7,ADD_CONST,7,0,2,0xC4A7996629DA9E18,4
3,13,MUM,7,4,0,0x0FE518E6294ED9DD,4
