idx,op_id,op_name,dst,src1,src2,used_len
0,5,ACCEPT_IF_BETTER,0,2,1,12
1,8,RAND_REG,3,3,2,12
2,9,REG_XOR,0,1,3,12
3,2,MUTATE_BEST_TO_CUR,2,0,3,12
4,11,TEMP_DECAY,1,0,2,12
5,3,CROSS_BEST_CUR,2,0,3,12
6,1,MUTATE_CUR,3,0,1,12
7,4,EVAL_CUR,0,1,2,12
8,2,MUTATE_BEST_TO_CUR,2,2,3,12
9,6,ACCEPT_SA,0,0,0,12
10,11,TEMP_DECAY,3,2,2,12
11,4,EVAL_CUR,1,0,1,12
