iter,candidate_fit,best_fit,accepted,len
0,176.4000,168.9438,1,15
1,-21.1875,141.3563,0,15
2,169.1625,173.1625,0,15
3,172.6313,172.6313,0,15
4,175.8000,175.8000,0,16
5,176.0875,176.0875,0,16
6,163.2313,163.2313,0,15
7,163.5313,176.1000,0,16
8,176.1000,176.1000,0,15
9,174.2688,173.8625,1,15
10,-25.3250,175.3813,0,15
11,158.7313,158.7313,0,16
12,168.2125,134.6250,1,15
13,142.0188,174.6188,0,15
14,168.3188,155.8625,1,16
15,175.9000,175.9000,0,15
16,175.8000,176.9438,0,16
17,175.7625,175.7625,0,16
18,175.4000,177.5000,0,16
19,173.9125,152.3250,1,16
20,171.4875,177.0000,0,15
21,173.2563,175.0250,0,16
22,-20.2875,177.2000,0,16
23,-1000000.0000,141.4188,0,15
24,168.6313,168.6313,0,15
25,109.2250,163.7688,0,16
26,175.4000,167.7188,1,16
27,-19.9125,151.2000,0,16
28,158.9375,176.5875,0,15
29,176.7438,171.7938,1,16
30,173.2438,173.2438,0,16
31,168.8188,168.8188,0,16
32,174.6250,172.6000,1,16
33,165.0688,165.0688,0,16
34,176.7000,176.7000,0,16
35,175.1375,175.1375,0,16
36,-1000000.0000,156.9125,0,16
37,145.5313,170.9188,0,16
38,177.4000,168.9125,1,16
39,178.6000,179.1000,0,15
40,175.9000,175.9000,0,16
41,177.0000,156.2563,1,16
42,177.7000,177.7000,0,16
43,175.2000,175.2000,0,15
44,177.7438,177.7438,0,15
45,162.0688,172.1750,0,16
46,176.1000,177.5000,0,16
47,177.4000,177.4000,0,16
48,178.1000,177.5188,1,15
49,175.1875,177.8000,0,15
50,176.4000,176.4000,0,14
51,178.3000,178.3000,0,16
52,176.8000,160.1875,1,16
53,177.8000,177.8000,0,16
54,177.3000,177.1000,1,16
55,176.3063,169.6938,1,15
56,177.2000,177.2000,0,14
57,156.1813,167.8313,0,15
58,173.3125,174.2063,0,15
59,170.6688,170.6688,0,16
60,176.9000,177.6000,0,15
61,167.0500,174.2188,0,15
62,175.6938,163.9000,1,15
63,114.1875,168.3250,0,15
64,175.5625,158.8125,1,16
65,174.8000,174.8000,0,15
66,167.7063,167.7063,0,16
67,175.4000,161.3688,1,16
68,172.3563,172.3563,0,15
69,-22.5188,161.7813,0,15
70,24.8250,140.5000,0,16
71,166.3438,166.3438,0,16
72,170.9188,170.9188,0,15
73,174.3000,174.3000,0,16
74,175.7438,175.2000,1,15
75,154.2688,171.9188,0,15
76,161.7063,173.4000,0,16
77,-21.6938,174.0313,0,15
78,175.3000,174.6000,1,14
79,-25.3938,174.3000,0,13
80,173.8000,174.8875,0,14
81,173.5313,173.5313,0,15
82,173.3625,173.3625,0,13
83,173.9000,170.9688,1,14
84,43.9500,172.9000,0,14
85,163.7938,163.7938,0,14
86,-1000000.0000,138.6938,0,14
87,-18.4188,172.3000,0,13
88,168.8813,163.5875,1,14
89,170.2125,170.2625,0,13
90,148.5313,173.3625,0,14
91,171.8000,171.8000,0,15
92,172.6438,172.2000,1,14
93,175.2000,171.4000,1,14
94,149.0750,175.3000,0,13
95,172.6438,170.4875,1,14
96,163.0250,157.9500,1,13
97,143.0625,143.0625,0,13
98,140.7063,161.9063,0,14
99,164.8500,171.9125,0,13
100,148.1063,177.0313,0,13
101,166.1125,173.8063,0,13
102,171.8563,169.0688,1,12
103,-1000000.0000,173.5938,0,12
104,175.5000,175.5000,0,13
105,-1000000.0000,175.5000,0,11
106,173.4000,173.6000,0,13
107,164.7688,174.9875,0,12
108,-1000000.0000,172.5688,0,12
109,175.3000,174.3438,1,12
110,-15.8313,177.5000,0,11
111,177.5000,175.6625,1,11
112,-22.2875,175.3000,0,11
113,169.1063,176.7000,0,11
114,175.5000,169.0063,1,10
115,174.6000,147.4438,1,10
116,159.7813,170.2063,0,10
117,174.5000,174.5000,0,11
118,-20.1375,171.7563,0,10
119,174.7875,171.7625,1,10
120,172.9875,172.9875,0,11
121,173.0750,172.9875,1,10
122,20.9188,175.8000,0,10
123,158.3750,174.2000,0,11
124,174.1063,173.7625,1,9
125,174.3438,174.3438,0,8
126,-22.5938,174.6000,0,9
127,176.3000,176.3000,0,10
128,172.9875,172.9875,0,8
129,172.9313,172.9313,0,10
130,159.8750,172.1313,0,10
131,173.9000,173.9000,0,10
132,-22.0375,168.7938,0,8
133,174.3000,169.7063,1,8
134,-21.0438,169.2125,0,9
135,169.4938,173.2875,0,9
136,173.8500,173.5000,1,7
137,-21.7375,170.7938,0,8
138,-1000000.0000,112.8938,0,7
139,121.1313,176.5438,0,7
140,163.1000,163.1000,0,6
141,166.6563,166.6563,0,7
142,-21.1688,171.2875,0,8
143,175.0625,175.0625,0,6
144,-1000000.0000,176.9750,0,6
145,-22.5063,174.5938,0,7
146,-19.5313,169.3688,0,7
147,172.5625,172.5625,0,7
148,32.5500,168.9500,0,7
149,174.2313,176.8000,0,7
150,175.7875,175.7875,0,6
151,-1000000.0000,147.9500,0,6
152,-21.9500,159.7563,0,7
153,154.9875,154.9875,0,7
154,-21.6438,171.2750,0,7
155,-1000000.0000,164.6375,0,7
156,-19.8875,128.5875,0,6
157,166.5063,166.5063,0,8
158,25.6813,175.1875,0,7
159,-1000000.0000,177.3000,0,7
160,168.5625,168.5625,0,6
161,-18.1688,173.6625,0,8
162,174.0750,174.0750,0,7
163,163.1375,163.1375,0,7
164,162.6875,175.9875,0,8
165,36.3125,175.5875,0,7
166,172.9625,172.9625,0,8
167,167.4375,167.4375,0,6
168,-6.7000,176.1000,0,6
169,-24.1250,171.0250,0,6
170,164.7250,164.7250,0,6
171,162.6125,162.6125,0,8
172,173.6938,172.8188,1,7
173,173.5000,173.5000,0,8
174,169.3563,169.3563,0,6
175,-18.6188,174.7313,0,7
176,-22.3063,174.6438,0,7
177,173.5000,165.0875,1,8
178,172.9000,170.3313,1,8
179,172.3000,172.3000,0,9
180,172.2000,172.2000,0,7
181,173.9188,172.9875,1,8
182,172.6000,129.4125,1,8
183,171.9063,174.2000,0,7
184,173.9875,173.9875,0,9
185,173.9000,173.9000,0,8
186,-16.6750,173.5063,0,8
187,173.5688,171.7938,1,9
188,162.4438,172.5875,0,8
189,165.4000,165.4000,0,10
190,173.7063,172.0250,1,10
191,175.3000,164.8750,1,10
192,175.9625,174.2875,1,9
193,155.9188,150.6188,1,8
194,176.2750,176.2750,0,8
195,-18.5250,176.2000,0,7
196,-22.0938,175.0000,0,8
197,161.6125,174.5938,0,7
198,-20.3750,174.5688,0,8
199,-18.8500,168.2875,0,8
200,162.8313,162.8313,0,9
201,156.1500,156.1500,0,9
202,124.7313,124.7313,0,8
203,-22.2813,159.4250,0,8
204,176.4000,152.5375,1,9
205,175.4313,175.3000,1,10
206,174.8250,174.8250,0,10
207,-23.2313,165.6125,0,10
208,174.6875,155.1188,1,11
209,153.6000,153.6000,0,12
210,177.0000,174.7813,1,12
211,165.8625,144.1250,1,13
212,138.8188,138.8188,0,14
213,175.7000,175.7000,0,13
214,175.0375,162.7813,1,14
215,138.8875,153.9938,0,15
216,35.1750,120.0250,0,14
217,177.3313,177.3313,0,15
218,176.6000,168.8813,1,13
219,160.8500,167.6750,0,12
220,176.0875,174.3813,1,13
221,158.3500,171.7000,0,13
222,154.4563,166.7438,0,12
223,177.3000,177.3000,0,13
224,171.8250,175.4000,0,13
225,174.2813,157.5500,1,13
226,145.4063,165.8813,0,13
227,138.0063,174.6500,0,12
228,176.6750,176.6750,0,13
229,172.0063,171.2375,1,13
230,125.2063,171.6938,0,13
231,175.6000,165.7813,1,12
232,172.8750,172.8750,0,11
233,177.0000,177.0000,0,12
