meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0x88888888AABBCCDD
init pool=32: fitness=174.8000 anchor=170.5547 used=14
  iter 0: cand=176.400 best(epoch)=168.944 ACCEPTED+ANCHOR
  iter 9: cand=174.269 best(epoch)=173.863 ACCEPTED
  iter 12: cand=168.213 best(epoch)=134.625 ACCEPTED
  iter 14: cand=168.319 best(epoch)=155.863 ACCEPTED
  iter 19: cand=173.913 best(epoch)=152.325 ACCEPTED
  iter 25: cand=109.225 best(epoch)=163.769 rejected
  iter 26: cand=175.400 best(epoch)=167.719 ACCEPTED
  iter 29: cand=176.744 best(epoch)=171.794 ACCEPTED
  iter 32: cand=174.625 best(epoch)=172.600 ACCEPTED+ANCHOR
  iter 38: cand=177.400 best(epoch)=168.913 ACCEPTED
  iter 41: cand=177.000 best(epoch)=156.256 ACCEPTED+ANCHOR
  iter 48: cand=178.100 best(epoch)=177.519 ACCEPTED
  iter 50: cand=176.400 best(epoch)=176.400 rejected
  iter 52: cand=176.800 best(epoch)=160.188 ACCEPTED
  iter 54: cand=177.300 best(epoch)=177.100 ACCEPTED
  iter 55: cand=176.306 best(epoch)=169.694 ACCEPTED
  iter 62: cand=175.694 best(epoch)=163.900 ACCEPTED
  iter 64: cand=175.563 best(epoch)=158.813 ACCEPTED
  iter 67: cand=175.400 best(epoch)=161.369 ACCEPTED
  iter 74: cand=175.744 best(epoch)=175.200 ACCEPTED
  iter 75: cand=154.269 best(epoch)=171.919 rejected
  iter 78: cand=175.300 best(epoch)=174.600 ACCEPTED
  iter 83: cand=173.900 best(epoch)=170.969 ACCEPTED
  iter 88: cand=168.881 best(epoch)=163.588 ACCEPTED
  iter 92: cand=172.644 best(epoch)=172.200 ACCEPTED
  iter 93: cand=175.200 best(epoch)=171.400 ACCEPTED
  iter 95: cand=172.644 best(epoch)=170.488 ACCEPTED
  iter 96: cand=163.025 best(epoch)=157.950 ACCEPTED
  iter 100: cand=148.106 best(epoch)=177.031 rejected
  iter 102: cand=171.856 best(epoch)=169.069 ACCEPTED
  iter 109: cand=175.300 best(epoch)=174.344 ACCEPTED
  iter 111: cand=177.500 best(epoch)=175.663 ACCEPTED
  iter 114: cand=175.500 best(epoch)=169.006 ACCEPTED
  iter 115: cand=174.600 best(epoch)=147.444 ACCEPTED
  iter 119: cand=174.788 best(epoch)=171.763 ACCEPTED
  iter 121: cand=173.075 best(epoch)=172.988 ACCEPTED
  iter 124: cand=174.106 best(epoch)=173.763 ACCEPTED
  iter 125: cand=174.344 best(epoch)=174.344 rejected
  iter 133: cand=174.300 best(epoch)=169.706 ACCEPTED
  iter 136: cand=173.850 best(epoch)=173.500 ACCEPTED
  iter 150: cand=175.788 best(epoch)=175.788 rejected
  iter 172: cand=173.694 best(epoch)=172.819 ACCEPTED
  iter 175: cand=-18.619 best(epoch)=174.731 rejected
  iter 177: cand=173.500 best(epoch)=165.088 ACCEPTED
  iter 178: cand=172.900 best(epoch)=170.331 ACCEPTED
  iter 181: cand=173.919 best(epoch)=172.988 ACCEPTED
  iter 182: cand=172.600 best(epoch)=129.413 ACCEPTED
  iter 187: cand=173.569 best(epoch)=171.794 ACCEPTED
  iter 190: cand=173.706 best(epoch)=172.025 ACCEPTED
  iter 191: cand=175.300 best(epoch)=164.875 ACCEPTED
  iter 192: cand=175.963 best(epoch)=174.288 ACCEPTED
  iter 193: cand=155.919 best(epoch)=150.619 ACCEPTED
  iter 200: cand=162.831 best(epoch)=162.831 rejected
  iter 204: cand=176.400 best(epoch)=152.538 ACCEPTED
  iter 205: cand=175.431 best(epoch)=175.300 ACCEPTED
