idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,12,CALL_MM,1,0,0
4,9,REG_XOR,1,2,1
5,1,MUTATE_MM_CUR,0,1,3
6,4,EVAL_MM_CUR,3,2,1
7,6,ACCEPT_MM_SA,1,0,0
8,11,TEMP_DECAY,3,2,2
