=== MMMP HOLDOUT HILLCLIMB ===
iters=80 seed=0x20202020ABCDEFFF start=results/phaseB_mmm_budget_eval_t200/BEST_champion_mmm.csv mmm_outer=6 tier1_outer=8 tier0_inner=200 shaped=true constrained=true constrained_meta=true constrained_mm=true wide_meta=true wide_mm=true restart_every=20
iter 0: anchor=47.3824 holdout=47.4867 BEST
iter 1/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 2/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 3/80: anchor=46.3658 holdout=41.0217 current=47.4867 best=47.4867 
iter 4/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 5/80: anchor=47.5829 holdout=42.8759 current=47.4867 best=47.4867 
iter 6/80: anchor=47.6051 holdout=41.2793 current=47.4867 best=47.4867 
iter 7/80: anchor=47.5386 holdout=42.8759 current=47.4867 best=47.4867 
iter 8/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 9/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 10/80: anchor=47.5251 holdout=42.8759 current=47.4867 best=47.4867 
iter 11/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 12/80: anchor=47.5245 holdout=41.4152 current=47.4867 best=47.4867 
iter 13/80: anchor=46.3658 holdout=41.0217 current=47.4867 best=47.4867 
iter 14/80: anchor=47.5801 holdout=41.7729 current=47.4867 best=47.4867 
iter 15/80: anchor=47.4838 holdout=42.8153 current=47.4867 best=47.4867 
iter 16/80: anchor=47.5245 holdout=41.4152 current=47.4867 best=47.4867 
iter 17/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 18/80: anchor=47.2319 holdout=44.4106 current=47.4867 best=47.4867 
iter 19/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 20/80: anchor=47.5941 holdout=40.8285 current=47.4867 best=47.4867 
iter 21/80: anchor=47.5251 holdout=42.8759 current=47.4867 best=47.4867 
iter 22/80: anchor=47.5801 holdout=41.7729 current=47.4867 best=47.4867 
iter 23/80: anchor=47.5386 holdout=42.8759 current=47.4867 best=47.4867 
iter 24/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 25/80: anchor=45.3931 holdout=43.9318 current=47.4867 best=47.4867 
iter 26/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 27/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 28/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 29/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 30/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 31/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 32/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 33/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 34/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 35/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 36/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 37/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 38/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 39/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 40/80: anchor=47.5155 holdout=41.2670 current=47.4867 best=47.4867 
iter 41/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 42/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 43/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 44/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 45/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 46/80: anchor=47.5245 holdout=41.4152 current=47.4867 best=47.4867 
iter 47/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 48/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 49/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 50/80: anchor=47.6851 holdout=47.2166 current=47.4867 best=47.4867 
iter 51/80: anchor=47.5911 holdout=43.5089 current=47.4867 best=47.4867 
iter 52/80: anchor=47.4551 holdout=39.1726 current=47.4867 best=47.4867 
iter 53/80: anchor=47.6930 holdout=39.1726 current=47.4867 best=47.4867 
iter 54/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 55/80: anchor=46.7207 holdout=42.8270 current=47.4867 best=47.4867 
iter 56/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 57/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 58/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 59/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 60/80: anchor=47.4575 holdout=40.8285 current=47.4867 best=47.4867 
iter 61/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 62/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 63/80: anchor=47.5801 holdout=41.7729 current=47.4867 best=47.4867 
iter 64/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 65/80: anchor=47.5801 holdout=41.7729 current=47.4867 best=47.4867 
iter 66/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 67/80: anchor=47.4551 holdout=41.7729 current=47.4867 best=47.4867 
iter 68/80: anchor=47.6051 holdout=41.2793 current=47.4867 best=47.4867 
iter 69/80: anchor=46.5140 holdout=41.0217 current=47.4867 best=47.4867 
iter 70/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 71/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 72/80: anchor=47.5801 holdout=41.7729 current=47.4867 best=47.4867 
iter 73/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 74/80: anchor=47.5386 holdout=42.8759 current=47.4867 best=47.4867 
iter 75/80: anchor=47.6088 holdout=42.8153 current=47.4867 best=47.4867 
iter 76/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 77/80: anchor=45.3931 holdout=43.9318 current=47.4867 best=47.4867 
iter 78/80: anchor=47.3824 holdout=47.4867 current=47.4867 best=47.4867 
iter 79/80: anchor=47.5801 holdout=46.2106 current=47.4867 best=47.4867 
iter 80/80: anchor=47.5801 holdout=47.2166 current=47.4867 best=47.4867 
BEST_HOLDOUT = 47.4867 iter=0 anchor=47.3824
