idx,op_id,op_name,dst,src1,src2,used_len
0,12,NOP,1,3,2,14
1,10,REG_SHR,2,3,2,14
2,8,RAND_REG,3,2,2,14
3,8,RAND_REG,1,1,3,14
4,6,ACCEPT_SA,2,1,1,14
5,5,ACCEPT_IF_BETTER,0,2,3,14
6,2,MUTATE_BEST_TO_CUR,1,2,1,14
7,2,MUTATE_BEST_TO_CUR,3,3,2,14
8,4,EVAL_CUR,1,0,1,14
9,5,ACCEPT_IF_BETTER,2,2,1,14
10,10,REG_SHR,3,0,3,14
11,2,MUTATE_BEST_TO_CUR,3,0,3,14
12,4,EVAL_CUR,2,3,0,14
13,6,ACCEPT_SA,0,0,2,14
