meta-engine outer search: outer_iters=300 inner_steps=400 eval_seeds=5 seed=0x33333333CCCCCCCC
init pool=32: fitness=2.5901 anchor=30.1565 used=14
  iter 0: cand=36.627 best(epoch)=36.627 rejected
  iter 4: cand=47.398 best(epoch)=30.187 ACCEPTED+ANCHOR
  iter 5: cand=47.580 best(epoch)=43.539 ACCEPTED+ANCHOR
  iter 15: cand=47.579 best(epoch)=43.370 ACCEPTED
  iter 20: cand=32.557 best(epoch)=30.609 ACCEPTED
  iter 21: cand=38.171 best(epoch)=13.180 ACCEPTED
  iter 24: cand=46.946 best(epoch)=43.202 ACCEPTED
  iter 25: cand=32.147 best(epoch)=37.237 rejected
  iter 26: cand=8.685 best(epoch)=-9.337 ACCEPTED
  iter 30: cand=44.397 best(epoch)=34.923 ACCEPTED
  iter 33: cand=44.168 best(epoch)=36.256 ACCEPTED
  iter 37: cand=30.774 best(epoch)=-4.046 ACCEPTED
  iter 40: cand=30.066 best(epoch)=-2115.724 ACCEPTED
  iter 41: cand=39.221 best(epoch)=34.416 ACCEPTED
  iter 43: cand=46.029 best(epoch)=39.963 ACCEPTED
  iter 50: cand=19.316 best(epoch)=19.316 rejected
  iter 59: cand=34.448 best(epoch)=-27.200 ACCEPTED
  iter 75: cand=7.037 best(epoch)=7.037 rejected
  iter 78: cand=41.830 best(epoch)=38.006 ACCEPTED
  iter 80: cand=44.839 best(epoch)=28.083 ACCEPTED
  iter 93: cand=28.170 best(epoch)=24.329 ACCEPTED
  iter 99: cand=45.223 best(epoch)=-2115.458 ACCEPTED
  iter 100: cand=17.384 best(epoch)=17.384 rejected
  iter 101: cand=41.036 best(epoch)=39.785 ACCEPTED
  iter 103: cand=2.926 best(epoch)=0.292 ACCEPTED
  iter 104: cand=45.135 best(epoch)=28.740 ACCEPTED
  iter 108: cand=16.524 best(epoch)=10.903 ACCEPTED
  iter 122: cand=46.800 best(epoch)=33.832 ACCEPTED
  iter 124: cand=40.009 best(epoch)=-3.155 ACCEPTED
  iter 125: cand=36.697 best(epoch)=36.697 rejected
  iter 131: cand=28.149 best(epoch)=-2134.426 ACCEPTED
  iter 133: cand=37.512 best(epoch)=26.623 ACCEPTED
  iter 150: cand=24.987 best(epoch)=24.987 rejected
  iter 153: cand=45.288 best(epoch)=-38.523 ACCEPTED
  iter 158: cand=44.376 best(epoch)=43.896 ACCEPTED
