idx,op_id,op_name,dst,src1,src2,used_len
0,6,ACCEPT_SA,2,3,2,6
1,11,TEMP_DECAY,0,1,3,6
2,9,REG_XOR,2,1,2,6
3,4,EVAL_CUR,0,3,1,6
4,3,CROSS_BEST_CUR,0,1,1,6
5,9,REG_XOR,2,2,1,6
