idx,op_id,op_name,dst,src1,src2
0,5,ACCEPT_MM_IF_BETTER,3,2,1
1,4,EVAL_MM_CUR,3,3,2
2,3,CROSS_MM_BEST_CUR,3,2,1
3,1,MUTATE_MM_CUR,0,0,2
4,8,RAND_REG,1,0,3
5,7,RESET_MM_CUR_TO_BEST,0,0,2
6,2,MUTATE_MM_BEST_TO_CUR,0,3,1
7,4,EVAL_MM_CUR,2,1,2
8,5,ACCEPT_MM_IF_BETTER,3,3,3
