idx,op_id,op_name,dst,src1,src2
0,2,MUTATE_META_BEST_TO_CUR,3,2,1
1,6,ACCEPT_META_SA,2,0,1
2,13,NOP,1,0,0
3,4,EVAL_META_CUR,2,3,3
4,6,ACCEPT_META_SA,2,0,0
5,9,REG_XOR,3,2,3
6,5,ACCEPT_META_IF_BETTER,3,0,3
7,0,INIT_META_CUR,0,2,2
8,6,ACCEPT_META_SA,1,3,1
9,2,MUTATE_META_BEST_TO_CUR,1,1,1
10,6,ACCEPT_META_SA,2,0,2
11,12,CALL_META,0,2,3
