idx,op_id,op_name,dst,src1,src2,used_len
0,9,REG_XOR,2,1,2,6
1,4,EVAL_CUR,2,0,0,6
2,3,CROSS_BEST_CUR,0,3,2,6
3,6,ACCEPT_SA,0,3,0,6
4,12,NOP,1,3,2,6
5,4,EVAL_CUR,3,1,1,6
