idx,op_id,op_name,dst,src1,src2,used_len
0,11,TEMP_DECAY,0,2,1,15
1,6,ACCEPT_SA,3,3,0,15
2,10,REG_SHR,1,3,2,15
3,9,REG_XOR,0,2,3,15
4,5,ACCEPT_IF_BETTER,1,3,1,15
5,4,EVAL_CUR,0,3,0,15
6,9,REG_XOR,3,1,3,15
7,5,ACCEPT_IF_BETTER,1,3,1,15
8,4,EVAL_CUR,3,1,3,15
9,12,NOP,2,2,1,15
10,12,NOP,1,0,0,15
11,3,CROSS_BEST_CUR,3,3,3,15
12,3,CROSS_BEST_CUR,0,2,1,15
13,9,REG_XOR,1,1,1,15
14,0,INIT_CUR,3,2,2,15
