iter,candidate_fit,best_fit,accepted,len
62,94.5104,152.0000,0,9
63,156.6458,156.6458,0,10
64,139.0729,177.3333,0,9
65,173.6979,177.1667,0,10
66,174.5417,174.5417,0,9
67,97.0521,176.6667,0,9
68,164.1146,174.2188,0,8
69,150.8333,173.4688,0,10
70,103.9271,161.4688,0,9
71,102.0625,132.3021,0,10
72,142.3438,177.1667,0,10
73,176.5000,176.5000,0,10
74,173.7292,177.0000,0,9
75,91.1667,156.2708,0,9
76,178.0000,178.0000,0,9
77,172.6563,172.6563,0,9
78,175.8333,175.8333,0,9
79,143.7813,130.7083,0,9
80,163.4271,176.3333,0,9
81,177.3333,176.3333,1,10
82,174.5521,152.2813,0,10
83,137.6771,174.8333,0,10
84,176.0000,176.0000,0,10
85,174.6667,174.6667,0,9
86,117.2708,177.6667,0,10
87,133.3333,172.3750,0,10
88,134.0000,177.5000,0,10
89,108.1875,163.1771,0,10
90,120.3958,174.5313,0,9
91,166.3542,174.7813,0,10
92,131.0313,175.3333,0,10
93,130.3438,130.3438,0,9
94,138.5313,114.0313,0,10
95,71.2292,145.3021,0,10
96,101.0625,139.8021,0,10
97,155.2292,175.3854,0,10
98,177.5729,175.8333,0,10
99,166.8750,173.8229,0,11
100,141.0833,141.0833,0,10
101,121.1354,176.3333,0,10
102,175.9583,177.6667,0,10
103,158.8125,158.8125,0,11
104,106.5833,145.3125,0,10
105,149.9375,140.0729,0,10
106,175.8333,175.8333,0,10
107,119.3854,119.3854,0,11
108,155.5938,177.3333,0,11
109,152.5313,171.9583,0,10
110,145.1354,166.1458,0,10
111,103.1771,139.8125,0,10
112,169.6563,169.6563,0,9
113,166.2500,174.2813,0,10
114,158.7500,175.6250,0,10
115,176.5000,173.2396,0,11
116,176.5000,176.5000,0,11
117,74.6875,172.2083,0,10
118,134.0104,174.1771,0,11
119,174.6667,174.6667,0,10
120,175.8333,175.8333,0,10
121,170.3438,170.3438,0,11
122,131.6042,145.3646,0,10
123,178.8333,176.1667,0,10
124,149.0313,118.2396,0,10
125,175.8333,175.3333,0,11
126,177.0000,177.0000,0,10
127,176.1667,176.1667,0,11
128,130.0000,136.4479,0,10
129,178.1667,177.5000,0,10
130,172.3854,174.2188,0,10
131,151.7396,130.6875,0,10
132,176.6667,176.8333,0,10
133,175.3333,178.0000,0,11
134,176.3333,176.3333,0,9
135,157.2396,157.2396,0,11
136,109.1979,173.7813,0,9
137,175.1458,174.6042,0,11
138,173.6354,177.0000,0,11
139,175.8333,171.0208,0,10
140,176.5000,176.5000,0,10
141,177.5000,142.6458,0,9
142,124.4688,177.6667,0,10
143,120.2917,174.5729,0,10
144,142.7292,173.8229,0,10
145,83.9896,156.7917,0,10
146,134.8229,177.3333,0,9
147,170.8229,170.8229,0,11
148,177.1667,176.5000,0,10
149,174.3125,176.8333,0,9
150,170.3542,176.8333,0,9
151,169.0313,175.5313,0,9
152,175.3333,175.3333,0,11
153,176.1667,176.1667,0,10
154,167.1250,172.0417,0,10
155,125.1771,169.8438,0,10
156,94.6354,176.4063,0,10
157,177.6667,177.6667,0,10
158,147.5938,172.3750,0,10
159,111.2604,155.2708,0,9
160,176.3333,176.0000,0,10
161,138.2708,138.2708,0,10
162,107.0208,172.8021,0,10
163,173.7292,170.0625,0,10
164,150.9896,170.6146,0,10
165,176.0000,176.0000,0,11
166,143.5625,171.2708,0,10
167,177.3333,177.0000,0,11
168,168.3438,168.3438,0,9
169,117.8750,175.5313,0,10
170,174.9792,173.8438,0,10
171,65.9375,169.7396,0,10
172,176.6458,177.0000,0,9
173,144.3646,175.6250,0,10
174,172.5000,174.5625,0,10
175,177.6667,177.6667,0,11
