idx,op_id,op_name,dst,src1,src2,used_len
0,6,ACCEPT_SA,2,0,2,9
1,2,MUTATE_BEST_TO_CUR,2,1,0,9
2,4,EVAL_CUR,1,3,1,9
3,8,RAND_REG,3,1,3,9
4,11,TEMP_DECAY,0,0,0,9
5,12,NOP,0,3,3,9
6,6,ACCEPT_SA,2,0,3,9
7,2,MUTATE_BEST_TO_CUR,3,2,0,9
8,10,REG_SHR,1,3,2,9
