idx,op_id,op_name,dst,src1,src2
0,12,CALL_MMM,1,3,2
1,6,ACCEPT_MMM_SA,1,0,1
2,1,MUTATE_MMM_CUR,3,0,3
3,2,MUTATE_MMM_BEST_TO_CUR,1,2,3
4,12,CALL_MMM,2,3,2
5,2,MUTATE_MMM_BEST_TO_CUR,2,3,1
6,1,MUTATE_MMM_CUR,3,3,1
7,5,ACCEPT_MMM_IF_BETTER,0,0,1
8,5,ACCEPT_MMM_IF_BETTER,2,0,3
9,1,MUTATE_MMM_CUR,2,3,2
10,13,NOP,0,1,2
