idx,op_id,op_name,dst,src1,src2
0,6,ACCEPT_MM_SA,3,3,3
1,4,EVAL_MM_CUR,3,1,0
2,8,RAND_REG,3,1,3
3,8,RAND_REG,0,3,3
4,8,RAND_REG,1,2,0
5,8,RAND_REG,2,3,2
6,6,ACCEPT_MM_SA,3,0,2
7,13,NOP,1,2,2
8,11,TEMP_DECAY,2,3,0
9,11,TEMP_DECAY,1,1,3
10,2,MUTATE_MM_BEST_TO_CUR,0,2,1
