idx,op_id,op_name,dst,src1,src2,used_len
0,4,EVAL_CUR,0,3,3,9
1,5,ACCEPT_IF_BETTER,2,0,1,9
2,11,TEMP_DECAY,2,2,2,9
3,4,EVAL_CUR,0,2,2,9
4,12,NOP,0,1,0,9
5,2,MUTATE_BEST_TO_CUR,2,3,3,9
6,12,NOP,3,2,2,9
7,8,RAND_REG,1,3,0,9
8,3,CROSS_BEST_CUR,1,3,3,9
