idx,op_id,op_name,dst,src1,src2,used_len
0,5,ACCEPT_IF_BETTER,0,2,2,8
1,3,CROSS_BEST_CUR,3,0,2,8
2,11,TEMP_DECAY,2,3,3,8
3,8,RAND_REG,1,2,2,8
4,1,MUTATE_CUR,0,0,0,8
5,10,REG_SHR,0,3,2,8
6,12,NOP,1,1,0,8
7,4,EVAL_CUR,1,0,0,8
