idx,op_id,op_name,dst,src1,src2
0,6,ACCEPT_META_SA,2,2,0
1,5,ACCEPT_META_IF_BETTER,3,0,0
2,4,EVAL_META_CUR,2,2,3
3,6,ACCEPT_META_SA,3,3,3
4,13,NOP,2,2,1
5,8,RAND_REG,0,2,2
6,6,ACCEPT_META_SA,0,3,3
7,13,NOP,3,1,3
8,0,INIT_META_CUR,0,0,3
9,5,ACCEPT_META_IF_BETTER,2,2,1
10,6,ACCEPT_META_SA,2,2,1
11,11,TEMP_DECAY,2,1,3
