idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,6,SPLITMIX_STEP,2,0,2,0x07003FA05E36837B,9
1,12,BSWAP,6,2,0,0x13958785D92241E9,9
2,6,SPLITMIX_STEP,4,6,4,0x0B190EEB9113B3AA,9
3,6,SPLITMIX_STEP,6,0,4,0x8305B7EA27770909,9
4,2,MUL,6,3,4,0x4BBDF30003AA0E4F,9
5,14,ADD_ROT,5,2,4,0x9268C06894B3BB9F,9
6,14,ADD_ROT,7,3,5,0x10BC0F0CF70DAFFF,9
7,7,ADD_CONST,2,1,6,0x40EA45C913993D80,9
8,1,ADD,7,2,5,0x4A7D8CDE57A06AE1,9
