idx,op_id,op_name,dst,src1,src2,used_len
0,12,NOP,1,1,3,8
1,5,ACCEPT_IF_BETTER,1,1,2,8
2,0,INIT_CUR,0,2,2,8
3,11,TEMP_DECAY,0,1,3,8
4,5,ACCEPT_IF_BETTER,0,0,1,8
5,4,EVAL_CUR,3,1,0,8
6,4,EVAL_CUR,1,1,2,8
7,8,RAND_REG,2,1,0,8
