=== MMMP HOLDOUT HILLCLIMB ===
iters=64 seed=0xACEF00DBEEFCAFE0 start=(random) mmm_outer=6 tier1_outer=8 tier0_inner=120 shaped=false constrained=false constrained_meta=false constrained_mm=false wide_meta=false wide_mm=false restart_every=0
iter 0: anchor=-252803.7466 holdout=-1000000.0000 BEST
iter 1/64: anchor=-1000000.0000 holdout=-1000000.0000 current=-1000000.0000 best=-1000000.0000 
iter 2/64: anchor=-252803.7466 holdout=-1000000.0000 current=-1000000.0000 best=-1000000.0000 
iter 3/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 ACCEPT BEST
iter 4/64: anchor=-2875.9463 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 5/64: anchor=-250176.1813 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 6/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 7/64: anchor=-253139.4294 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 8/64: anchor=-252803.7466 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 9/64: anchor=-1000000.0000 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 10/64: anchor=-500136.6233 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 11/64: anchor=-750059.0238 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 12/64: anchor=-252795.7273 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 13/64: anchor=-253139.4294 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 14/64: anchor=-1000000.0000 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 15/64: anchor=-500110.4947 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 16/64: anchor=-1000000.0000 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 17/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 18/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 19/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 20/64: anchor=-252803.7466 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 21/64: anchor=-752683.8125 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 22/64: anchor=-1000000.0000 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 23/64: anchor=-250176.1813 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 24/64: anchor=-502742.6287 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 25/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 26/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 27/64: anchor=-500120.6076 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
iter 28/64: anchor=-252797.6942 holdout=-209.4632 current=-209.4632 best=-209.4632 
iter 29/64: anchor=-252803.7466 holdout=-1000000.0000 current=-209.4632 best=-209.4632 
