idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,1,1,16
1,4,EVAL_CUR,0,2,2,16
2,5,ACCEPT_IF_BETTER,2,1,0,16
3,0,INIT_CUR,1,2,0,16
4,1,MUTATE_CUR,2,2,3,16
5,4,EVAL_CUR,2,2,3,16
6,6,ACCEPT_SA,1,1,1,16
7,3,CROSS_BEST_CUR,0,1,3,16
8,7,RESET_CUR_TO_BEST,1,3,0,16
9,6,ACCEPT_SA,3,1,3,16
10,0,INIT_CUR,3,0,3,16
11,9,REG_XOR,2,2,2,16
12,8,RAND_REG,3,3,2,16
13,11,TEMP_DECAY,1,1,0,16
14,3,CROSS_BEST_CUR,1,0,3,16
15,11,TEMP_DECAY,2,3,1,16
