idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,2,2,14
1,11,TEMP_DECAY,0,1,3,14
2,5,ACCEPT_IF_BETTER,0,0,1,14
3,4,EVAL_CUR,3,1,0,14
4,4,EVAL_CUR,1,1,2,14
5,8,RAND_REG,2,1,0,14
6,5,ACCEPT_IF_BETTER,3,1,2,14
7,5,ACCEPT_IF_BETTER,0,3,0,14
8,10,REG_SHR,2,2,1,14
9,12,NOP,2,0,2,14
10,11,TEMP_DECAY,0,3,0,14
11,5,ACCEPT_IF_BETTER,2,2,3,14
12,9,REG_XOR,3,1,2,14
13,7,RESET_CUR_TO_BEST,3,0,0,14
