idx,op_id,op_name,dst,src1,src2,used_len
0,0,INIT_CUR,0,0,0,15
1,4,EVAL_CUR,0,0,0,15
2,5,ACCEPT_IF_BETTER,0,0,0,15
3,4,EVAL_CUR,2,3,2,15
4,3,CROSS_BEST_CUR,1,2,3,15
5,6,ACCEPT_SA,3,1,1,15
6,6,ACCEPT_SA,3,1,1,15
7,11,TEMP_DECAY,2,0,0,15
8,11,TEMP_DECAY,2,0,0,15
9,2,MUTATE_BEST_TO_CUR,2,0,2,15
10,12,NOP,1,2,1,15
11,5,ACCEPT_IF_BETTER,0,1,3,15
12,6,ACCEPT_SA,3,2,2,15
13,0,INIT_CUR,1,2,3,15
14,0,INIT_CUR,1,2,2,15
