idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,7,ADD_CONST,3,0,2,0x89D82BE096D1BC76,4
1,5,SHR_XOR,2,2,5,0x92CDDC6E2458F266,4
2,14,ADD_ROT,3,3,2,0x49386CA7AB5A7B4A,4
3,7,ADD_CONST,7,3,4,0xC34AFCB0EC47D05B,4
