idx,op_id,op_name,dst,src1,src2
0,0,INIT_META_CUR,0,0,0
1,4,EVAL_META_CUR,0,0,0
2,5,ACCEPT_META_IF_BETTER,0,0,0
3,4,EVAL_META_CUR,1,2,0
4,4,EVAL_META_CUR,3,1,1
5,0,INIT_META_CUR,2,3,2
6,12,CALL_META,3,0,2
7,8,RAND_REG,1,0,0
8,7,RESET_META_CUR_TO_BEST,0,2,0
9,2,MUTATE_META_BEST_TO_CUR,2,0,1
10,13,NOP,1,2,1
11,3,CROSS_META_BEST_CUR,2,3,1
12,5,ACCEPT_META_IF_BETTER,3,1,0
13,2,MUTATE_META_BEST_TO_CUR,2,2,3
14,3,CROSS_META_BEST_CUR,0,2,0
