idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,12,BSWAP,5,3,6,0x6B2A0BE9067EBA23,4
1,5,SHR_XOR,7,1,6,0x5A5D9AFA9175D770,4
2,13,MUM,5,0,0,0x4E534B3D2ED5A899,4
3,13,MUM,7,5,7,0x88B46ADC35038A08,4
