idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,14,ADD_ROT,5,0,4,0x0CCFF9D4546EE8DA,11
1,3,ROTL,6,5,7,0xF9C88765172176CC,11
2,0,XOR,6,5,6,0xDF753CFD5C450519,11
3,5,SHR_XOR,4,6,6,0xB450E9828D807B17,11
4,5,SHR_XOR,0,4,0,0x2399130BF106E745,11
5,4,SHL_XOR,4,0,3,0x149BAC0F27A8C3FC,11
6,11,ROTR,2,0,1,0xC1E674C819046BB1,11
7,4,SHL_XOR,0,4,0,0xAC424DE463CF360A,11
8,3,ROTL,4,0,5,0xEBFD399E4AF5E8AF,11
9,0,XOR,1,2,0,0xE25D14DA0430B202,11
10,14,ADD_ROT,7,4,1,0x6C3FF7EECC3EB0E8,11
