idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,5,SHR_XOR,5,0,3,0x5905A340495BD587,11
1,4,SHL_XOR,2,5,4,0x2B14EF399ABC5A05,11
2,3,ROTL,4,2,2,0x9BEF2AB1E7F55A22,11
3,5,SHR_XOR,4,4,1,0x5EC209EB9B4D3FFF,11
4,4,SHL_XOR,3,4,2,0x42CE0E363D991E06,11
5,4,SHL_XOR,7,3,5,0x8A473E377BE0F0C2,11
6,8,AND_NOT,0,0,1,0x74DBA0D61F643886,11
7,12,BSWAP,3,7,1,0xFC39684F6CFC41B1,11
8,4,SHL_XOR,5,7,2,0xD75A95B171C44322,11
9,0,XOR,7,5,3,0x0823FC3A34EB9397,11
10,0,XOR,7,7,0,0x2876F74F50F69922,11
