idx,op_id,op_name,dst,src1,src2
0,0,INIT_MM_CUR,0,0,0
1,4,EVAL_MM_CUR,0,0,0
2,5,ACCEPT_MM_IF_BETTER,0,0,0
3,4,EVAL_MM_CUR,3,0,0
4,13,NOP,3,0,1
5,3,CROSS_MM_BEST_CUR,3,2,1
6,11,TEMP_DECAY,2,0,2
7,13,NOP,2,0,2
