idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,13,MUM,0,0,0,0x16ECBAA63EDCA08D,9
1,3,ROTL,5,1,4,0x8BFD525E52DFD082,9
2,14,ADD_ROT,6,7,2,0x320259072EB29994,9
3,7,ADD_CONST,7,2,2,0xBBA1B8B46F4B71E6,9
4,0,XOR,4,2,3,0x92C9AF51A682F5A1,9
5,0,XOR,2,1,5,0x941289021945F372,9
6,8,AND_NOT,5,2,3,0xA91791FF28928688,9
7,11,ROTR,1,0,3,0x813B843942DE6D26,9
8,2,MUL,7,1,6,0x157F4BE3B2FB78D5,9
