idx,op_id,op_name,dst,src1,src2,imm_hex,used_len
0,12,BSWAP,1,0,7,0x78310B29797CC28A,5
1,3,ROTL,2,1,7,0xC69065B1D3C0D13E,5
2,6,SPLITMIX_STEP,6,2,3,0xFBA4D656C8312CAB,5
3,7,ADD_CONST,7,6,7,0xFBCA59B21740F8EA,5
4,5,SHR_XOR,7,7,6,0xC12CEF78F7D11F83,5
